"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SI_02_GRANT_US_ORG_EIN","SI_02_GRANT_US_ORG_IRC_SECTION","SI_02_GRANT_US_ORG_AMT_CASH","SI_02_GRANT_US_ORG_PURPOSE","SI_02_GRANT_US_ORG_NAME_L1","SI_02_GRANT_US_ORG_ADDR_L1","SI_02_GRANT_US_ORG_ADDR_CITY","SI_02_GRANT_US_ORG_ADDR_STATE","SI_02_GRANT_US_ORG_ADDR_ZIP","SI_02_GRANT_US_ORG_AMT_NONCSH","SI_02_GRANT_US_ORG_MOV","SI_02_GRANT_US_ORG_DESC_NONCSH","SI_02_GRANT_US_ORG_ADDR_L2","SI_02_GRANT_US_ORG_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","237369640","501(C)(3)","30000","GENERAL OPERATING SUPPORT","FIRST STEP HOUSE OF ORANGE COUNTY","PO BOX 1904","COSTA MESA","CA","92628",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","743081569","501(C)(3)","105000","FOUNDATION FOR SUCCESS LUNCHEON","KIDWORKS COMMUNITY DEVELOPMENT CORPORATION","1902 WEST CHESTNUT AVENUE","SANTA ANA","CA","92703",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","951959907","501(C)(3)","10000","GENERAL OPERATING SUPPORT","LAS MADRINAS","DEPARTMENT 6778","LOS ANGELES","CA","900846778",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","731258934","501(C)(3)","13000","TOSHIBA DESERT","LINKS PLAYERS INTERNATIONAL INC","755 N PEACH AVE STE E11","CLOVIS","CA","936117258",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","201819852","501(C)(3)","10000","GENERAL OPERATING SUPPORT","LOS ANGELES BALLET INC","11755 EXPOSITION BOULEVARD","LOS ANGELES","CA","900641338",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330225468","501(C)(3)","77000","GENERAL OPERATING SUPPORT","MARINERS CHRISTIAN SCHOOL","300 FISCHER AVENUE","COSTA MESA","CA","926264523",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","951648193","501(C)(3)","50000","YOUTH DEVELOPMENT","MATER DEI HIGH SCHOOL","1202 WEST EDINGER AVENUE","SANTA ANA","CA","92707",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330676878","501(C)(3)","51000","EDUCATIONAL","NEWPORT HARBOR EDUCATIONAL FOUNDATION","600 IRVINE AVENUE","NEWPORT BEACH","CA","92663",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","264374790","501(C)(3)","5000","SPORTS, LEISURE","NEWPORT HARBOR SAILORS BASKETBALL CLUB","1048 IRVINE AVENUE 107","NEWPORT BEACH","CA","926604602",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330378778","501(C)(3)","5000","PHILANTHROPY","ORANGE COUNTY COMMUNITY FOUNDATION","4041 MACARTHUR BOULEVARD STE 510","NEWPORT BEACH","CA","92660",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","956154473","501(C)(3)","5000","DISEASE, DISORDER","PROVIDENCE SPEECH AND HEARING CENTER","1301 WEST PROVIDENCE AVENUE","ORANGE","CA","928683892",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","461791857","501(C)(3)","10000","EDUCATIONAL","SCHOLARS FIRST","18101 VON KARMAN STE 750","IRVINE","CA","926120005",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330330233","501(C)(3)","5000","HOUSING, SHELTER","SOUTH COUNTY OUTREACH","7 WHATNEY SUITE B","IRVINE","CA","92618",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","951969024","501(C)(3)","355000","RELIGIOUS","ST ANDREWS PRESBYTERIAN CHURCH","600 SAINT ANDREWS ROAD","NEWPORT BEACH","CA","926635325",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","846049811","501(C)(3)","60000","EDUCATIONAL","UNIVERSITY OF COLORADO FOUNDATION","10901 WEST 120TH AVE STE 200","BLOOMFIELD","CO","80021",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","237206591","501(C)(3)","20000","EDUCATIONAL","UNIVERSITY OF MICHIGAN","200 FLETCHER ST","ANN ARBOR","MI","481091007",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330663727","501(C)(3)","5000","EDUCATIONAL","BALBOA BAY CLUB SCHOLARSHIP FUND","1221 WEST COAST HIGHWAY","NEWPORT BEACH","CA","926635026",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","237076166","501(C)(3)","2000","HEALTH, GENERAL","CLARE FOUNDATION","1871 9TH STREET","SANTA MONICA","CA","904044501",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","953094632","501(C)(3)","2000","HEALTH, GENERAL","LIVING SUCCESS CENTER","445 EAST 17TH ST SUITE E","COSTA MESA","CA","92627",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","953107635","501(C)(3)","5000","HEALTH, GENERAL","NEW DIRECTIONS FOR WOMEN INC","2607 WILLO LANE","COSTA MESA","CA","92627",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","953426900","501(C)(3)","5000","GENERAL","THE SHEEPFOLD","POST OFFICE BOX 4487","ORANGE","CA","92863",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","951642394","501(C)(3)","5000","ATHLETICS","UNIVERSITY OF SOUTHERN CALIFORNIA","3501 WATT WAY HER 203A MC 0602","LOS ANGELES","CA","90089",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","042104847","501(C)(3)","10000","GENERAL","WILLIAMS COLLEGE","100 SPRING ST STE 201","WILLIAMSTOWN","MA","012673163",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","951893417","501(C)(3)","27000","EDUCATION & ENRICHMENT","BOYS & GIRLS CLUBS OF CENTRAL ORANGE COAST","17701 COWAN SUITE 110","IRVINE","CA","92614",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","943251867","501(C)(3)","4000","EDUCATION & ENRICHMENT","PLAYWORKS SOUTHERN CALIFORNIA","460 EAST CARSON PLAZA SUITE 106","CARSON","CA","90746",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330414855","501(C)(3)","31000","EDUCATION & ENRICHMENT","STANDUP FOR KIDS ORANGE COUNTY","PO BOX 14398","IRVINE","CA","92623",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","208707656","501(C)(3)","56000","HOUSING/SHELTERS","TEEN LEADERSHIP FOUNDATION","PO BOX 7342","NEWPORT BEACH","CA","92658",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","271163869","501(C)(3)","50000","GENERAL OPERATION SUPPORT","STARS & STRIPES CHILDRENS FOUNDATION","PO BOX 7572","LAGUNA NIGUEL","CA","926077572",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330011887","501(C)(3)","5000","GENERAL OPERATING SUPPORT","SADDLEBACK MEMORIAL FOUNDATION","24451 HEALTH CENTER DR","LAGUNA HILLS","CA","92653",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330072984","501(C)(3)","25000","GENERAL OPERATING SUPPORT","HOMEWORD","PO BOX 1600","SAN JUAN CAPISTRANO","CA","92693",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","311682518","501(C)(3)","10000","GENERAL OPERATING SUPPORT","INTERNATIONAL RETT SYNDROME FOUNDATION","4600 DEVITT DRIVE","WEST CHESTER","OH","452461104",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","462633171","501(C)(3)","12500","GENERAL OPERATING SUPPORT","BRACKENS KITCHEN INC","15554 PRODUCER LANE","HUNTINGTON BEACH","CA","92024",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","461455865","501(C)(3)","7500","GENERAL OPERATING SUPPORT","HIGHER GROUND","23001 E LA PALMA AVE","YORBA LINDA","CA","92887",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330204757","501(C)(3)","6000","GENERAL OPERATING SUPPORT","THOMAS HOUSE TEMPORARY SHELTER","PO BOX 2737","GARDEN GROVE","CA","92842",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","464811934","501(C)(3)","78000","GENERAL OPERATING SUPPORT","PACIFICA CHRISTIAN HIGH SCHOOL","883 WEST 15TH ST","NEWPORT BEACH","CA","92663",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","750827465","501(C)(3)","70000","GENERAL OPERATING SUPPORT","TEXAS CHRISTIAN UNIVERSITY","TCU BOX 298200","FORT WORTH","TX","76129",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","820372189","501(C)(3)","20000","GENERAL OPERATING SUPPORT","HENRYS LAKE FOUNDATION","PO BOX 1389","WEST YELLOWSTONE","MT","59758",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","952419940","501(C)(3)","10000","GENERAL OPERATING SUPPORT","MARINERS CHURCH","5001 NEWPORT COAST DRIVE","IRVINE","CA","92603",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","954782503","501(C)(3)","25000","GENERAL OPERATING SUPPORT","A NEW WAY OF LIFE REENTRY PROJECT","PO BOX 875288","LOS ANGELES","CA","90087",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","453201801","501(C)(3)","2500","GENERAL OPERATING SUPPORT","FUEL FREEDOM FOUNDATION","18100 VON KARMAN AVE SUITE 870","IRVINE","CA","92612",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","593816355","501(C)(3)","30000","GENERAL OPERATING SUPPORT","HOPE BUILDERS","801 N BROADWAY","SANTA ANA","CA","92701",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330398148","501(C)(3)","15000","GENERAL OPERATING SUPPORT","SHADY CANYON GOLF CLUB CHARITABLE FOUNDATION","100 SHADY CANYON DR","IRVINE","CA","92603",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","951641424","501(C)(3)","10000","GENERAL OPERATING SUPPORT","CHILDRENS INSTITUTE","2121 WEST TEMPLE STREET","LOS ANGELES","CA","90026",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","274581056","501(C)(3)","200000","GENERAL OPERATING SUPPORT","FIRST TEE OF ORANGE COUNTY","14893 EAST BALL ROAD","ANAHEIM","CA","92806",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","262214003","501(C)(3)","160000","GENERAL OPERATING SUPPORT","RTWELVE INC","1951 PORT LAURENT PLACE","NEWPORT BEACH","CA","92660",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","237182423","501(C)(3)","10000","GENERAL OPERATING SUPPORT","ENVIRONMENTAL NATURE CENTER","1601 E 16TH STREET","NEWPORT BEACH","CA","92663",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","951855659","501(C)(3)","165000","GENERAL OPERATING SUPPORT","FOREST HOME INC","40000 VALLEY OF THE FALLS DRIVE","FOREST FALLS","CA","92339",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","753099628","501(C)(3)","75000","GENERAL OPERATING SUPPORT","PROJECT HOPE ALLIANCE","1954 PLACENTIA AVENUE SUITE 202","COSTA MESA","CA","92627",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330905269","501(C)(3)","15000","GENERAL OPERATING SUPPORT","SCHOLAR'S HOPE FOUNDATION","8071 SLATER AVENUE SUITE 260","HUNTINGTON BEACH","CA","92647",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330468104","501(C)(3)","25000","GENERAL OPERATING SUPPORT","SOUTHERN CALIFORNIA PGA FOUNDATION","3333 CONCOURS STREET BUILDING 2","ONTARIO","CA","91764",NA,NA,NA,"SUITE 2100",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330781751","501(C)(3)","30000","GENERAL OPERATING SUPPORT","THINK TOGETHER","2101 EAST FOURTH ST SUITE 200B","SANTA ANA","CA","92705",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","952704522","501(C)(3)","20000","GENERAL OPERATING SUPPORT","YOUTH EMPLOYMENT SERVICE OF THE HARBOR AREA INC","114 EAST 19TH STREET","COSTA MESA","CA","92627",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330069334","501(C)(3)","10000","GENERAL OPERATING SUPPORT","COURT APPOINTED SPECIAL ADVOCATES","1505 E 17TH STREET SUITE 214","SANTA ANA","CA","92705",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","952877102","501(C)(3)","50000","GENERAL OPERATING SUPPORT","OLIVE CREST","2130 E 4TH STREET STE 200","SANTA ANA","CA","92705",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","300421837","501(C)(3)","20000","GENERAL OPERATING SUPPORT","THE TEEN PROJECT INC","8140 SUNLAND BLVD","SUN VALLEY","CA","91352",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330086043","501(C)(3)","30000","GENERAL OPERATING SUPPORT","FAMILIES FORWARD","8 THOMAS","IRVINE","CA","92618",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330413518","501(C)(3)","30000","GENERAL OPERATING SUPPORT","JAMBOREE HOUSING CORPORATION","17701 COWAN AVE SUITE 200","IRVINE","CA","92614",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","861141695","501(C)(3)","35000","GENERAL OPERATING SUPPORT","THE LIGHTHOUSE OUTREACH INC","1885 ANAHEIM AVE","COSTA MESA","CA","92627",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330315864","501(C)(3)","20000","GENERAL OPERATING SUPPORT","MERCY HOUSE LIVING CENTERS","PO BOX 1905","SANTA ANA","CA","92702",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","953616628","501(C)(3)","30000","GENERAL OPERATING SUPPORT","ORANGEWOOD FOUNDATION","1575 EAST 17TH STREET","SANTA ANA","CA","92705",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","208756660","501(C)(3)","25000","GENERAL OPERATING SUPPORT","CATERINAS CLUB","341 E CENTER STREET","ANAHEIM","CA","92805",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","611495237","501(C)(3)","25000","GENERAL OPERATING SUPPORT","COMMUNITY FOR INNOVATION ENTREPRENEURSHIP LEADERSHIP & OPPORTUNITIES","16787 BEACH BOULEVARD SUITE 233","HUNTINGTON BEACH","CA","92647",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330660277","501(C)(3)","25000","GENERAL OPERATING SUPPORT","HART COMMUNITY HOME INC","208 N LEMON","FULLERTON","CA","92832",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","952637633","501(C)(3)","10000","GENERAL OPERATING SUPPORT","LAGUNA BEACH COMMUNITY CLINIC","362 THIRD STREET","LAGUNA BEACH","CA","92651",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330834635","501(C)(3)","25000","GENERAL OPERATING SUPPORT","PROJECT ACCESS","2100 WEST ORANGEWOOD AVENUE SUITE","ORANGE","CA","92868",NA,NA,NA,"230",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","330516149","501(C)(3)","16000","GENERAL OPERATING SUPPORT","PROJECT DIGNITY","12913 HARBOR BOULEVARD SUITE Q3 253","GARDEN GROVE","CA","92840",NA,NA,NA,"253",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321","454575736","THE DEVTO SUPPORT FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349300321_public.xml","461896501","501(C)(3)","25000","GENERAL OPERATING SUPPORT","STRENGTH IN SUPPORT","23461 SOUTH POINTE DRIVE SUITE 310","LAGUNA HILLS","CA","92653",NA,NA,NA,NA,NA
