"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","FacilityNum","SH_05_HOSPITAL_WEBSITE","SH_05_HOSPITAL_STATE_LIC_NUM","SH_05_HOSPITAL_LIC_X","SH_05_HOSPITAL_MEDICAL_X","SH_05_HOSPITAL_TEACHING_X","SH_05_HOSPITAL_ER_24HOURS_X","SH_05_HOSPITAL_FACILITY_GROUP","SH_05_HOSPITAL_NAME_L1","SH_05_HOSPITAL_ADDR_L1","SH_05_HOSPITAL_ADDR_CITY","SH_05_HOSPITAL_ADDR_STATE","SH_05_HOSPITAL_ADDR_ZIP","SH_05_HOSPITAL_CHILDREN_X","SH_05_HOSPITAL_OTH","SH_05_HOSPITAL_RSRCH_FACILITY_X","SH_05_HOSPITAL_CRITICAL_ACCESS_X","SH_05_HOSPITAL_ADDR_L2","SH_05_HOSPITAL_ER_OTH_X","SH_05_HOSPITAL_SUBORD_EIN","SH_05_HOSPITAL_NAME_L1.1","SH_05_HOSPITAL_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011479349300741","470463911","Avera St Anthony's Hospital","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011479349300741_public.xml","1","See Part V, Page 10","410002","X","X",NA,"X",NA,"Avera St Anthony's Hospital","300 N 2nd Street","ONeill","NE","68763",NA,"Provider based clinics - 1 RHC & 6 physician clinics",NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349304222","473448483","BENEFIS COMMUNITY HOSPITALS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349304222_public.xml","1","HTTP://TETONMEDICALCENTER.NET","12766","X","X",NA,"X",NA,"BENEFIS TETON MEDICAL CENTER","915 FOURTH ST NW","CHOTEAU","MT","59422",NA,"INCLUDING EXTENDED CARE LIVING & RURAL HEALTH CLINIC",NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304112","362170866","THE INGALLS MEMORIAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304112_public.xml","1","WWW.INGALLS.ORG","00001099","X",NA,"X","X",NA,"INGALLS MEMORIAL HOSPITAL","ONE INGALLS DRIVE","HARVEY","IL","60426",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349301745","010130427","BRIDGTON HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349301745_public.xml","1","WWW.BRIDGTONHOSPITAL.ORG","38658","X","X",NA,"X",NA,"BRIDGTON HOSPITAL","10 HOSPITAL DRIVE","BRIDGTON","ME","04009",NA,"OUTPATIENT PHYSICIAN CLINICS",NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349303120","231352191","MERCY CATHOLIC MEDICAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349303120_public.xml","1","WWW.TRINITYHEALTHMA.ORG/LOCATIONS/","391901","X","X","X","X",NA,"MERCY FITZGERALD HOSPITAL","1500 LANSDOWNE AVE","DARBY","PA","19023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349303120","231352191","MERCY CATHOLIC MEDICAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349303120_public.xml","2","WWW.TRINITYHEALTHMA.ORG/LOCATIONS/","136001","X","X","X","X",NA,"MERCY PHILADELPHIA HOSPITAL","501 S 54TH STREET","PHILADELPHIA","PA","19143",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042179349301514","201649466","BARBARA ANN KARMANOS CANCER HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042179349301514_public.xml","1","WWW.KARMANOS.ORG","1060000170","X",NA,"X",NA,NA,"BARBARA ANN KARMANOS CANCER HOSPITAL","4100 JOHN R","DETROIT","MI","48201",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011409349302011","370661236","St Francis Hospital Sisters of the Third Order of St Francis","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011409349302011_public.xml","1","http://www.stfrancis-litchfield.org/","2336","X","X",NA,"X",NA,"St Francis Hospital","1215 Franciscan Drive","Litchfield","IL","62056",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021339349302162","381576680","ASCENSION BRIGHTON CENTER FOR RECOVERY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021339349302162_public.xml","1","https://healthcare.ascension.org/Locations/Michigan/MIDET/Brighton-Ascension-Brighton-Center-for-Rec","10600001060","X",NA,"X","X",NA,"Brighton Hospital","12851 Grand River","Brighton","MI","48116",NA,"SUBSTANCE ABUSE",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349313161","381359180","ALLEGAN GENERAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349313161_public.xml","1","WWW.AGHOSP.ORG","M937636","X","X",NA,"X",NA,"ALLEGAN GENERAL HOSPITAL","555 LINN STREET","ALLEGAN","MI","49010",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030919349300828","320453405","NORTHWEST MEDICAL CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030919349300828_public.xml","1",NA,NA,"X","X",NA,"X",NA,"NORTHWEST MEDICAL CENTER INC","1530 US HIGHWAY 43","WINFIELD","AL","35594",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406","043651340","TUBA CITY REGIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406_public.xml","1",NA,NA,"X","X",NA,"X",NA,"TUBA CITY REGIONAL HEALTH CARE CORP INC","167 NORTH MAIN STREET","TUBA CITY","AZ","86045",NA,"INPATIENT/OUTPATIENT/ER",NA,NA,NA,"X",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406","043651340","TUBA CITY REGIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406_public.xml","2",NA,NA,NA,"X",NA,NA,NA,"SACRED PEAKS HEALTH CENTER","3480 E ROUTE 66","FLAGSTAFF","AZ","86004",NA,"OUTPATIENT CLINIC",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406","043651340","TUBA CITY REGIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406_public.xml","3",NA,NA,NA,NA,NA,NA,NA,"LECHEE HEALTH FACILITY","PO BOX 4810","PAGE","AZ","86040",NA,"OUTPATIENT CLINIC",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406","043651340","TUBA CITY REGIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406_public.xml","4",NA,NA,NA,NA,NA,NA,NA,"CAMERON DENTAL","466 N HIGHWAY 89","CAMERON","AZ","86020",NA,"DENTAL",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406","043651340","TUBA CITY REGIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012309349301406_public.xml","5",NA,NA,NA,NA,NA,NA,NA,"SACRED PEAKS WEST - OPTOMETRY","1338 WEST FOREST MEADOWS STE 14","FLAGSTAFF","AZ","86001",NA,"OPTOMETRY",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","1","WWW.PROMEDICA.ORG","1060000011","X","X",NA,"X",NA,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY","274 E CHICAGO STREET","COLDWATER","MI","49036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300813","390286215","FORT HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300813_public.xml","1","HTTPS://WWW.FORTHEALTHCARE.COM/","1908-800","X","X",NA,"X",NA,"FORT HEALTHCARE INC","611 SHERMAN AVENUE EAST","FORT ATKINSON","WI","53538",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706","381405141","OAKWOOD HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706_public.xml","1","WWW.OAKWOOD.ORG","L2280773","X","X","X","X","A","BEAUMONT HOSPITAL DEARBORN","18101 OAKWOOD BLVD","DEARBORN","MI","481244089",NA,NA,"X",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706","381405141","OAKWOOD HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706_public.xml","2","WWW.OAKWOOD.ORG","L2307184","X","X","X","X","A","BEAUMONT HOSPITAL TRENTON","5450 FORT STREET","TRENTON","MI","481834625",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706","381405141","OAKWOOD HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706_public.xml","3","WWW.OAKWOOD.ORG","L2554579","X","X","X","X","A","BEAUMONT HOSPITAL WAYNE","33155 ANNAPOLIS","WAYNE","MI","481842493",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706","381405141","OAKWOOD HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706_public.xml","4","WWW.OAKWOOD.ORG","L2558464","X","X","X","X","A","BEAUMONT HOSPITAL TAYLOR","10000 TELEGRAPH","TAYLOR","MI","481803349",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031289349300803","620544855","SWEETWATER HOSPITAL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031289349300803_public.xml","1",NA,"00000089","X","X",NA,"X",NA,"SWEETWATER HOSPITAL ASSOCIATION","304 WRIGHT ST","SWEETWATER","TN","37874",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042269349300529","222537423","Baystate Noble Hospital Corporation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042269349300529_public.xml","1",NA,"State License #2076","X","X",NA,"X",NA,"Baystate Noble Hospital Corporation","115 West Silver Street","Westfield","MA","01085",NA,"Psychiatric and Physical Rehabilitation",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312466","341369963","BLANCHARD VALLEY REGIONAL HEALTH CENTER COPY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312466_public.xml","1","WWW.BVHEALTHSYSTEM.ORG",NA,"X","X",NA,"X",NA,"BLANCHARD VALLEY HOSPITAL","1900 SOUTH MAIN STREET","FINDLAY","OH","45840",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312466","341369963","BLANCHARD VALLEY REGIONAL HEALTH CENTER COPY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312466_public.xml","2","WWW.BVHEALTHSYSTEM.ORG",NA,"X","X",NA,"X",NA,"BLUFFTON HOSPITAL","139 GARAU STREET","BLUFFTON","OH","45817",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042","941156276","FRESNO COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042_public.xml","1","WWW.COMMUNITYMEDICAL.ORG","040000096","X","X","X","X","A","COMMUNITY REGIONAL MEDICAL CENTER","2823 FRESNO ST","FRESNO","CA","93721",NA,NA,"X",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042","941156276","FRESNO COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042_public.xml","2","WWW.COMMUNITYMEDICAL.ORG","040000004","X","X",NA,"X","A","CLOVIS COMMUNITY MEDICAL CENTER","2755 HERNDON","CLOVIS","CA","93612",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042","941156276","FRESNO COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042_public.xml","3","WWW.COMMUNITYMEDICAL.ORG","040000096","X","X",NA,NA,"A","FRESNO HEART AND SURGICAL HOSPITAL","15 E AUDUBON","FRESNO","CA","93720",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302470","822748395","CHI Memorial Hospital - Georgia","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302470_public.xml","1","www.memorial.org","023-626","X","X",NA,"X",NA,"CHI Memorial - Georgia","100 Gross Crescent Circle","Fort Oglethorpe","GA","30742",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031479349301113","460234354","Gettysburg Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031479349301113_public.xml","1","See Part VI","10542","X",NA,NA,"X",NA,"Avera Gettysburg Hospital","606 East Garfield","Gettysburg","SD","57442",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020719349300007","586025393","UNION COUNTY HOSPITAL AUTHORITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020719349300007_public.xml","1","WWW.UNIONGENERALHEALTHSYSTEM.COM","144-185","X","X",NA,"X",NA,"UNION GENERAL HOSPITAL","35 HOSPITAL ROAD","BLAIRSVILLE","GA","30512",NA,"CLINICS, SNF",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349313713","660258919","RYDER MEMORIAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349313713_public.xml","1",NA,NA,"X","X",NA,NA,NA,"RYDER MEMORIAL HOSPITAL INC","PO BOX 859","HUMACAO","PR","007910000",NA,"GENERAL HOSPITAL",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349315563","742225672","METROPLEX ADVENTIST HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349315563_public.xml","1","WWW.ADVENTHEALTH.COM/HOSPITAL/ADVENTHE","000397","X","X",NA,"X","A","ADVENTHEALTH CENTRAL TEXAS","2201 S CLEAR CREEK ROAD","KILLEEN","TX","76549",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349315563","742225672","METROPLEX ADVENTIST HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349315563_public.xml","2","WWW.ADVENTHEALTH.COM/HOSPITAL/ADVENTHE","007209","X",NA,NA,"X","A","ADVENTHEALTH ROLLINS BROOK","608 N KEY AVENUE","LAMPASAS","TX","76550",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349304778","160835446","IRA DAVENPORT MEMORIAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349304778_public.xml","1","www.arnothealth.org",NA,"X",NA,NA,"X",NA,"IRA DAVENPORT MEMORIAL HOSPITAL","7571 ROUTE 54","BATH","NY","14810",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349303210","760536232","St Lukes Health System Corporation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349303210_public.xml","1","http://www.chistlukeshealth.org/pmc","100081","X","X",NA,"X",NA,"PMC HOSPITAL LLC","4600 E SAM HOUSTON PKWY SOUTH","PASADENA","TX","77505",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349301049","942916102","KINGMAN HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349301049_public.xml","1","WWW.AZKRMC.COM","H-0010","X","X","X","X","1","KINGMAN REGIONAL MEDICAL CENTER","3269 STOCKTON HILL ROAD","KINGMAN","AZ","86409",NA,"CANCER CENTER CARDIAC CATH LAB ACUTE REHAB UNIT",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021959349301802","520591656","THE JOHNS HOPKINS HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021959349301802_public.xml","1","WWW.HOPKINSMEDICINE.ORG/THE_JOHNS_HOPK","30034","X",NA,NA,NA,NA,"THE JOHNS HOPKINS HOSPITAL","1800 ORLEANS STREET","BALTIMORE","MD","21287",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020979349300822","481040759","NEWTON HEALTHCARE CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020979349300822_public.xml","1","WWW.NEWTONMED.COM",NA,"X","X",NA,"X",NA,"NEWTON MEDICAL CENTER","600 MEDICAL CENTER DRIVE","NEWTON","KS","67114",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349304659","131624070","Lenox Hill Hospital","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349304659_public.xml","1","WWW.NORTHWELL.EDU",NA,"X","X","X","X",NA,"LENOX HILL HOSPITAL","100 EAST 77TH STREET","NEW YORK","NY","10075",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349303276","990251372","MOLOKAI GENERAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349303276_public.xml","1","www.molokaigeneralhospital.org","18-H","X","X",NA,"X",NA,"MOLOKAI GENERAL HOSPITAL","280 HOME OLU PLACE","KAUNAKAKAI MOLOKAI","HI","96748",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349303787","112868878","STATEN ISLAND UNIVERSITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349303787_public.xml","1","WWW.NORTHWELL.EDU",NA,"X","X","X","X","A","STATEN ISLAND UNIV HOSPITAL - NORTH","475 SEAVIEW AVENUE","STATEN ISLAND","NY","10305",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349303787","112868878","STATEN ISLAND UNIVERSITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349303787_public.xml","2","WWW.NORTHWELL.EDU",NA,"X","X","X","X","A","STATEN ISLAND UNIV HOSPITAL - SOUTH","375 SEAVIEW AVENUE","STATEN ISLAND","NY","10305",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022279349301807","823844150","BAPTIST MEMORIAL HOSPITAL-CRITTENDEN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022279349301807_public.xml","1","WWW.BAPTISTONLINE.ORG/CRITTENDEN","AR5505","X","X",NA,"X",NA,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN","2100 N 7TH STREET","WEST MEMPHIS","AR","72301",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349303619","952282647","White Memorial Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349303619_public.xml","1",NA,NA,"X","X","X","X",NA,"Adv Health White Memorial","1720 Cesar E Chavez Avenue","Los Angeles","CA","90033",NA,"Acute,Rehab,Psychiatric,Skilled Nursing",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349313213","473825106","FRANCISCAN HEALTH RENSSELAER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349313213_public.xml","1","WWW.FRANCISCANALLIANCE.ORG/HOSPITALS","15-005072-1","X",NA,NA,"X",NA,"FRANCISCAN HEALTH RENSSELAER INC","1104 E GRACE ST","RENSSELAER","IN","47978",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349313806","453220509","Reedley Community Hospital","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349313806_public.xml","1","See Form 990, Pg 1, Item J","040000149","X","X","X","X",NA,"Reedley Community Hospital","372 W CYPRESS AVE","REEDLEY","CA","93654",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349301404","550477361","Boone Memorial Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349301404_public.xml","1","www.bmh.org",NA,"X","X",NA,"X",NA,"Boone Memorial Hospital Inc","701 Madison Avenue","Madison","WV","25130",NA,"Two rural health clinics, SNF/NF beds",NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349307485","383218134","SPARROW IONIA HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349307485_public.xml","1",NA,"1060000167","X","X",NA,"X",NA,"SPARROW IONIA HOSPITAL","3565 S STATE ROAD","IONIA","MI","48846",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349304039","910715805","Enumclaw Regional Hospital Association","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349304039_public.xml","1","https://www.chifranciscan.org/st-elizabeth-hospital.html","HAC.FS.00000035","X","X",NA,"X",NA,"St Elizabeth Hospital","1455 Battersby Avenue","Enumclaw","WA","98022",NA,NA,NA,"X",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349300018","560989789","HALIFAX REGIONAL MEDICAL CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349300018_public.xml","1",NA,NA,"X","X",NA,"X",NA,"HALIFAX REGIONAL MEDICAL CENTER","250 SMITH CHURCH ROAD","ROANOKE RAPIDS","NC","27870",NA,"DISPROPORTIONATE SHARE HOSPITAL",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011559349300021","770637498","MCKENZIE COUNTY HEALTHCARE SYSTEMS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011559349300021_public.xml","1","HTTP://MCKENZIEHEALTH.COM/","5051A","X","X",NA,"X",NA,"MCKENZIE COUNTY HEALTHCARE SYSTEMS INC","709 4TH AVE NE","WATFORD CITY","ND","58854",NA,"SWING BED UNIT",NA,"X",NA,"X",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349315701","742206635","MISSION HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349315701_public.xml","1","WWW.MISSIONRMC.ORG","317","X","X",NA,"X",NA,"MISSION REGIONAL MEDICAL CENTER","900 SOUTH BRYAN ROAD","MISSION","TX","78572",NA,NA,NA,NA,NA,NA,"742206635",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922849349301527","420670596","SUMNER COMMUNITY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922849349301527_public.xml","1","WWW.CMHSUMNER.ORG","090086H","X",NA,NA,"X",NA,"SUMNER COMMUNITY CLUB DBA COMMUNITY","MEMORIAL HOSP 909 W 1ST ST PO BOX","SUMNER","IA","50674",NA,"PROVIDER-BASED MEDICAL CLINIC",NA,"X","148",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349303514","541744931","Memorial Regional Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349303514_public.xml","1","www.bonsecours.com","H1831","X","X","X","X",NA,"MEMORIAL REGIONAL MEDICAL CENTER","8260 ATLEE ROAD","MECHANICSVILLE","VA","23116",NA,NA,"X",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349311456","752765566","Covenant Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349311456_public.xml","1","WWW.COVENANTHEALTH.ORG","465","X","X",NA,"X","A","COVENANT MEDICAL CENTER","3615 19TH STREET","LUBBOCK","TX","794101203",NA,NA,"X",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349311456","752765566","Covenant Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349311456_public.xml","2","WWW.GRACEHEALTHSYSTEM.COM","465","X","X",NA,"X","B","GRACE MEDICAL CENTER","2412 50TH STREET","LUBBOCK","TX","794122504",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300105","042769210","SOUTH SHORE HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300105_public.xml","1","SOUTHSHOREHEALTH.ORG","2107","X","X",NA,"X",NA,"SOUTH SHORE HOSPITAL INC","55 FOGG ROAD","SOUTH WEYMOUTH","MA","02190",NA,"SEE PART V SEC. D - ALL HOSP. FACILITIES ARE INCLUDED IN SSH'S LICENSE","X",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002319349301405","470482234","CHADRON COMMUNITY HOSPITAL CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002319349301405_public.xml","1","HTTPS://WWW.CHADRONHOSPITAL.COM/",NA,"X","X",NA,"X",NA,"CHADRON COMMUNITY HOSPITAL","825 CENTENNIAL DRIVE","CHADRON","NE","69337",NA,NA,NA,"X",NA,NA,NA,NA,NA
