"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SF_03_FRGN_INDIV_GRANT_REGION","SF_03_FRGN_INDIV_GRANT_NUM_INDIV","SF_03_FRGN_INDIV_GRANT_AMT","SF_03_FRGN_INDIV_GRANT_TYPE","SF_03_FRGN_INDIV_GRANT_DISBMT","SF_03_FRGN_INDIV_GRANT_NC_MOV","SF_03_FRGN_INDIV_GRANT_NC_AMT","SF_03_FRGN_INDIV_GRANT_NC_DESC"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","South Asia","24","422038","FINANCIAL AID","DIRECT DEPST","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","Europe (Including Iceland and Greenland)","1","51206","ON-SITE INSTRUCTOR","Wire","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","Europe (Including Iceland and Greenland)","1","15589","ON-SITE INSTRUCTOR","Wire","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","Europe (Including Iceland and Greenland)","1","16033","ON-SITE INSTRUCTOR","Wire","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","Europe (Including Iceland and Greenland)","2","49095","ON-SITE INSTRUCTOR","ACH","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","Middle East and North Africa","1","34088","ADVANCE/PER DIEM FACULTY","DIRECT DEPST","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","East Asia and the Pacific","1","11450","ADVANCE/PER DIEM FACULTY","DIRECT DEPST","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","Europe (Including Iceland and Greenland)","1","16655","ADVANCE/PER DIEM FACULTY","DIRECT DEPST","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","South Asia","1","9373","ON-SITE INSTRUCTOR","ACH","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448","231352688","VILLANOVA UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301448_public.xml","Europe (Including Iceland and Greenland)","1","22260","ON-SITE INSTRUCTOR","ACH","N/A",NA,"N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300521","943059140","FILMMAKERS COLLABORATIVE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300521_public.xml","Europe including Iceland and Greenland","1","8605","CASH GRANT","CHECK",NA,NA,"NOT APPLICABLE"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954","262450109","The Preemptive Love Coalition","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954_public.xml","Middle East and North Africa","73086",NA,"Relief for displaced individuals",NA,"FMV","450620","Food packs were distributed"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954","262450109","The Preemptive Love Coalition","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954_public.xml","Middle East and North Africa","48",NA,"Empowerment - training and small business development",NA,"FMV","56851","Chickens, sheep, mushroom farm, yarn, training materials, and phone cards"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954","262450109","The Preemptive Love Coalition","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954_public.xml","Middle East and North Africa","3300",NA,"Relief for displaced individuals",NA,"FMV","57250","School and clinic refurbishment"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954","262450109","The Preemptive Love Coalition","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349308954_public.xml","Middle East and North Africa","910",NA,"Empowerment - training",NA,"FMV","192328","IT training"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942139349301179","330944610","LOVE FOR ROMANIA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942139349301179_public.xml","ROMANIA","200","28320","FOOD AND SUPPLIES ARE PURCHASED AND THEN DISTRIBUTED TO THE POOR AND NEEDY IN NORTHEASTERN ROMANIA. SINCE THE FLOODS HAVE DAMAGED THE COMMUNITIES, LOVE FOR ROMANIA MINISTRY HAS HELP BY REPAIRING OR REBUILDING THE HOMES OF THE POOR. SPECIAL ASSISTANCE HAS BEEN PROVIDED TO THE ORPHANS AND WIDOWS OF THE AREA.","CASH IS USED TO BUY FOOD AND SUPPLIES WHICH ARE THEN DISTRIBUTED",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902279349301920","521644869","TREES FOR THE FUTURE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902279349301920_public.xml","SUB-SAHARAN AFRICA","5","868700","TREE PLANTING SUPPORT.","WIRE TRANSFER",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022269349300827","980413360","Weizmann Institute of Science","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022269349300827_public.xml","South Asia","12","28150","Scholarships Outside the U.S.","Money Order",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022269349300827","980413360","Weizmann Institute of Science","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022269349300827_public.xml","East Asia and the Pacific","5","7187","Scholarships Outside the U.S.","Money Order",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022269349300827","980413360","Weizmann Institute of Science","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022269349300827_public.xml","Europe (Including Iceland and Greenland)","8","25530","Scholarships Outside the U.S.","Money Order",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051","431027276","CHILDREN OF PROMISE INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051_public.xml","EAST ASIA AND THE PACIFIC","1","36500","MISSIONARY SUPPORT","WIRE TRANSFER","FMV",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051","431027276","CHILDREN OF PROMISE INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051_public.xml","EAST ASIA AND THE PACIFIC","1","11532","MISSIONARY SUPPORT","WIRE TRANSFER","FMV",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051","431027276","CHILDREN OF PROMISE INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051_public.xml","CENTRAL AMERICA & THE CARRIBBEAN","1","25000","MISSIONARY SUPPORT","WIRE TRANSFER","FMV",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051","431027276","CHILDREN OF PROMISE INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912469349301051_public.xml","CENTRAL AMERICA & THE CARRIBBEAN","2","73150","MISSIONARY SUPPORT","WIRE TRANSFER","FMV",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302","463269449","SUSTAINABLE VETS INTERNATIONAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302_public.xml","NICARAGUA","1","2257","FARRIER TRAINING","CASH",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302","463269449","SUSTAINABLE VETS INTERNATIONAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302_public.xml","NICARAGUA","1","798","NURSING ASSISTANCE","CASH",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302","463269449","SUSTAINABLE VETS INTERNATIONAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302_public.xml","NICARAGUA","1","2133","VETERINARY INTERNSHIP","CASH",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302","463269449","SUSTAINABLE VETS INTERNATIONAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922339349301302_public.xml","NICARAGUA","1","409","ACADEMIC SCHOLARSHIP","CASH",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301279","346610067","SHRM FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301279_public.xml","SUB-SAHARAN AFRICA","4","3000","CERTIFICATION AWARD","WIRE",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301279","346610067","SHRM FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301279_public.xml","EAST ASIA AND THE PACIFIC","3","2350","CERTIFICATION AWARD","WIRE",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301279","346610067","SHRM FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301279_public.xml","CENTRAL AMERICA AND THE CARIBBEAN","1","750","CENTRIFICATION AWARD","WIRE",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349307174","811765281","EMUNAH PROJECT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349307174_public.xml","Middle East and North Africa","4","23726","FINANCIAL ASSISTANCE","BANK TRANSFER","Fair market value",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349307174","811765281","EMUNAH PROJECT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349307174_public.xml","Central America and the Caribbean","1","330","FINANCIAL ASSISTANCE","BANK TRANSFER","Fair market value",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349307174","811765281","EMUNAH PROJECT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349307174_public.xml","South America","3","864","FINANCIAL ASSISTANCE","BANK TRANSFER","Fair market value",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921","382926822","Acton Institute for the Study of","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921_public.xml","Europe (Including Iceland & Greenland)","96","101524","Education and travel assistance","Wire",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921","382926822","Acton Institute for the Study of","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921_public.xml","South America","65","77987","Education and travel assistance","Wire",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921","382926822","Acton Institute for the Study of","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921_public.xml","Central America and the Caribbean","10","10179","Education and travel assistance","Wire",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921","382926822","Acton Institute for the Study of","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921_public.xml","East Asia and the Pacific","115","61440","Education and travel assistance","Wire",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921","382926822","Acton Institute for the Study of","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912539349300921_public.xml","Sub-Saharan Africa","3","76020","Education and travel assistance","Wire",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001149349301110","452846555","PUBLIC LABORATORY FOR OPEN TECHNOLOGY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001149349301110_public.xml","SOUTH ASIA","3","10070","STIPENDS",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001149349301110","452846555","PUBLIC LABORATORY FOR OPEN TECHNOLOGY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001149349301110_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND)","2","5170","STIPENDS",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930719349301123","411956543","LIFE OF HOPE MINISTRIES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930719349301123_public.xml","CENTRAL AMERICA AND THE CARIBBEAN",NA,"21494","MINISTRY SUPPORT","HAND CARRY",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"SCHOLARSHIP AWARDS","CHECK","FMV","59",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","NORTH AMERICA",NA,NA,"SCHOLARSHIP AWARDS","CHECK","FMV","2559",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"SCHOLARSHIP AWARDS","CHECK","FMV","5817",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","SOUTH AMERICA",NA,NA,"SCHOLARSHIP AWARDS","CHECK","FMV","2059",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","AUSTRALIA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","3390",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","CHECK","FMV","3309",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","ASIA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","1948",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","CHECK","FMV","2953",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","ASIA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","3309",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","AFRICA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","3145",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","ASIA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","3913",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","ASIA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","2322",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","NORTH AMERICA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","2242",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","AFRICA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","4178",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","AFRICA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","4262",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","AFRICA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","3823",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","NORTH AMERICA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","1432",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","CHECK","FMV","3475",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","623",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","SOUTH AMERICA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","1022",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","352",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","967",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","224",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","408",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","NORTH AMERICA",NA,NA,"TRAVEL AWARDS","CHECK","FMV","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","347",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","ASIA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","997",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","541",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","SOUTH AMERICA",NA,NA,"TRAVEL AWARDS","ACH","FMV","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","CHECK","FMV","1160",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","CHECK","FMV","1252",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","2000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","SOUTH AMERICA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","1976",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","NORTH AMERICA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","854",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","SOUTH AMERICA",NA,NA,"TRAVEL AWARDS","CASH","FMV","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","SOUTH AMERICA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","2000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","ASIA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","2500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","NORTH AMERICA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","2000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","1886",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","2000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","EUROPE",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","2000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685","350894354","INTERNATIONAL ASSOCIATION FOR FOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000079349301685_public.xml","NORTH AMERICA",NA,NA,"TRAVEL AWARDS","WIRE TRANSFER","FMV","700",NA
