"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SJ_02_COMP_DTK_NAME_PERS","SJ_02_COMP_DTK_TITLE","SJ_02_COMP_DTK_BASE_ORG","SJ_02_COMP_DTK_BASE_RLTD","SJ_02_COMP_DTK_BONUS_ORG","SJ_02_COMP_DTK_BONUS_RLTD","SJ_02_COMP_DTK_OTH_ORG","SJ_02_COMP_DTK_OTH_RLTD","SJ_02_COMP_DTK_DEFERRED_ORG","SJ_02_COMP_DTK_DEFERRED_RLTD","SJ_02_COMP_DTK_BENFIT_ORG","SJ_02_COMP_DTK_BENFIT_RLTD","SJ_02_COMP_DTK_TOT_ORG","SJ_02_COMP_DTK_TOT_RLTD","SJ_02_COMP_DTK_PRIOR_990_ORG","SJ_02_COMP_DTK_PRIOR_990_RLTD","SJ_02_COMP_DTK_NAME_ORG_L1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031609349300893","911223580","THE SEATTLE ACADEMY OF ARTS & SCIENCES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031609349300893_public.xml","MARI ANDERSON","CHIEF OPERATING OFFICER","176808","0","0","0","0","0","18162","0","9310","0","204280","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031609349300893","911223580","THE SEATTLE ACADEMY OF ARTS & SCIENCES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031609349300893_public.xml","FREDERICK STRONG","DEAN OF FACULTY","148181","0","0","0","0","0","12543","0","9310","0","170034","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031609349300893","911223580","THE SEATTLE ACADEMY OF ARTS & SCIENCES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031609349300893_public.xml","JOSEPH PUGELLI","FORMER TRUSTEE & OFFICER","227168","0","0","0","47959","0","5023","0","4790","0","284940","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913549349300301","237213935","HELEN ROSS MCNABB MENTAL HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913549349300301_public.xml","JERRY VAGNIER","DIRECTOR/TOP MANAGEMENT OF","0","258571","0","40426","0","0","0","50460","0","0","0","349457","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913549349300301","237213935","HELEN ROSS MCNABB MENTAL HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913549349300301_public.xml","PHILIP J LAY","CFO","0","109437","0","15926","0","0","0","13853","0","17361","0","156577","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685","430862331","CONVENTION & VISITORS BUREAU OF GREATER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685_public.xml","DENISE DEJULIO","NATIONAL ACCOUNT MANAGER","147968","0","13937","0","2690","0","5807","0","1078","0","171480","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685","430862331","CONVENTION & VISITORS BUREAU OF GREATER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685_public.xml","TRACI MOON","SR VP MARKETING AND COMMUNICATIONS","154006","0","11412","0","2690","0","0","0","1646","0","169754","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685","430862331","CONVENTION & VISITORS BUREAU OF GREATER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685_public.xml","RONNIE BURT","FORMER PRESIDENT AND CEO","267500","0","0","0","236247","0","7615","0","518","0","511880","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685","430862331","CONVENTION & VISITORS BUREAU OF GREATER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349305685_public.xml","CORI DAY","FORMER VP SALES AND SERVICES","137394","0","8718","0","1850","0","1725","0","3554","0","153241","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020419349300732","250965639","YOUNG WOMEN'S CHRISTIAN ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020419349300732_public.xml","MAGDELINE E JENSEN","CEO (END 6/30/18)","107260","0","0","0","0","0","8045","0","448","0","115753","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031719349301213","473086544","FARNSWORTH REAL ESTATE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031719349301213_public.xml","CHRISTOPHER BROWNAWELL","VICE PRESIDENT/SECRETARY","0","248750","0","0","0","0","0","0","0","0","0","248750","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349301244","300406260","COMMITTEE ON CAPITAL MARKETS REGULATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349301244_public.xml","HAL S SCOTT","PRESIDENT/DIRECTOR","450000","0","50000","0","0","0","5685","0","0","0","505685","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349301244","300406260","COMMITTEE ON CAPITAL MARKETS REGULATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349301244_public.xml","JOHN A GULLIVER","EXECUTIVE DIRECTOR","267817","0","25000","0","0","0","0","0","0","0","292817","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310944","150524324","DELAWARE VALLEY HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310944_public.xml","JOHN CARRIGG","2ND VICE CHAIR","0","678078","0","151062","0","10500","0","18500","0","20125","0","878265","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310944","150524324","DELAWARE VALLEY HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310944_public.xml","DR MICHAEL FREEMAN","MEDICAL STAFF PRESIDENT","236475","0","200","0","0","0","12690","0","25358","0","274723","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310944","150524324","DELAWARE VALLEY HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310944_public.xml","PAUL SUMMERS","PRESIDENT/CEO","204015","0","46880","0","0","0","7884","0","12815","0","271594","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318173","741469465","SHALOM AUSTIN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318173_public.xml","RABBI DANIEL SEPTIMUS","CHIEF EXECUTIVE OFFICER","215000","0","0","0","0","0","0","0","0","0","215000","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912209349300741","341039414","CANTON CHRISTIAN HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912209349300741_public.xml","MICHAEL KERR","EXECUTIVE DIRECTOR (JULY - PRESENT)","106413","22572","0","0","0","0","10035","2128","20532","4355","136980","29055","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349314271","237299881","SOCIETY FOR PUBLIC HEALTH EDUCATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349314271_public.xml","M ELAINE AULD","CHIEF EXEC. OFFICER","159024","0","0","0","0","0","6350","0","16305","0","181679","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913089349302031","541907767","NUCA FOUNDATION FOR EDUCATION &","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913089349302031_public.xml","ARTHUR W HILLMAN","CEO & ASST SECRETARY","0","189092","0","0","0","0","0","19828","0","17704","0","226624","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255","205782272","Princeton Health & Rehab Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255_public.xml","Johnson Sandra K","Board Chairman","0","666604","0","334440","0","531063","0","106868","0","51772","0","1690747","0","54263",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255","205782272","Princeton Health & Rehab Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255_public.xml","Givens Michelle R","Director/President/CEO","0","394374","0","198303","0","277570","0","68034","0","36371","0","974652","0","41864",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255","205782272","Princeton Health & Rehab Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255_public.xml","Johnson Penny","Director (Beg 1/18)","0","485748","0","160659","0","72025","0","80096","0","49845","0","848373","0","33746",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255","205782272","Princeton Health & Rehab Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255_public.xml","Seifert Lewis","Director (End 1/18)","0","266209","0","297132","0","264491","0","14043","0","12321","0","854196","0","89523",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255","205782272","Princeton Health & Rehab Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255_public.xml","Thompson Michael J","Director (Beg 7/18)","0","464658","0","114012","0","41791","0","74835","0","48031","0","743327","0","21117",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255","205782272","Princeton Health & Rehab Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255_public.xml","Hinds Nigel","CFO (Beg 4/18)","0","263291","0","30375","0","32918","0","24281","0","45736","0","396601","0","15773",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255","205782272","Princeton Health & Rehab Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315255_public.xml","Johnson Kent R","CFO (End 3/18)","0","281157","0","101876","0","24874","0","29849","0","46386","0","484142","0","13257",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041549349300534","880371088","MAKE-A-WISH FOUNDATION OF SOUTHERN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041549349300534_public.xml","CAROLINE CIOCCA","PRESIDENT & CEO","157525","0","39375","0","0","0","6538","0","6256","0","209694","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041549349300534","880371088","MAKE-A-WISH FOUNDATION OF SOUTHERN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041549349300534_public.xml","BARBARA TAPP","CHIEF OPERATING OFFICER","115172","0","27177","0","0","0","5664","0","4437","0","152450","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041549349300534","880371088","MAKE-A-WISH FOUNDATION OF SOUTHERN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041549349300534_public.xml","SCOTT ROSENZWEIG","VP - MISSION ADVANCEMENT","124575","0","13573","0","0","0","5743","0","7598","0","151489","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030849349300523","880111970","BRIDGE COUNSELING ASSOCIATES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030849349300523_public.xml","DAVID ROBECK","PRESIDENT & CEO","187902",NA,NA,NA,NA,NA,NA,NA,NA,NA,"187902",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320613","752265070","SOUTHERN GAS ASSOCIATION GAS MACHINERY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320613_public.xml","WILLIAM N CANTRELL","PRESIDENT & CEO","0","253479","0","72000","0","762","0","27500","0","7200","0","360941","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320613","752265070","SOUTHERN GAS ASSOCIATION GAS MACHINERY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320613_public.xml","JANE BUTLER","VICE PRESIDENT","0","126967","0","22417","0","774","0","14792","0","10440","0","175390","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320613","752265070","SOUTHERN GAS ASSOCIATION GAS MACHINERY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320613_public.xml","KENT HOBART","VP - RELATED ORG","0","135289","0","26765","0","774","0","16717","0","6000","0","185545","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","ROBERT L LYNCH","PRESIDENT & CEO","736594","0","0","0","0","0","193719","0","21991","0","952304","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","MARA WALKER","COO","235323","0","0","0","0","0","23648","0","27659","0","286630","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","ROBERT B STANLEY","VP, FINANCE","191362","0","0","0","0","0","19464","0","31199","0","242025","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","MARC IAN TOBIAS","VP, OPERATIONS","191337","0","0","0","0","0","19093","0","31195","0","241625","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","NINA OZLU TUNCELI","CHIEF COUNSEL & EXEC DIR OF THE AF","225426","0","0","0","0","0","23714","0","22350","0","271490","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","RANDY COHEN","VP, RESEARCH AND POLICY","199008","0","0","0","0","0","19865","0","1677","0","220550","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","NORA HALPERN","VP, LEADERSHIP ALLIANCES","188156","0","0","0","0","0","15411","0","2313","0","205880","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","KIMBERLY HEDGES","VP, WEB & TECHNOLOGY STRATEGIES","145890","0","0","0","0","0","12079","0","10796","0","168765","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190","521996467","AMERICANS FOR THE ARTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313190_public.xml","EMILY PECK","VP, PRIVATE SECTOR","142838","0","0","0","0","0","8013","0","11030","0","161881","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000899349300700","237649329","IRON WORKERS LOCAL 401 VACATION FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000899349300700_public.xml","Steven Alexander",NA,"151701","0","0","0","0","0","99343","0","25515","0","276559","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000899349300700","237649329","IRON WORKERS LOCAL 401 VACATION FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000899349300700_public.xml","Kevin Boyle",NA,"150681","0","0","0","0","0","99343","0","25515","0","275539","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308921","141513989","ULSTER HOME HEALTH SERVICES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308921_public.xml","SUSAN KOPPENHAVER","CHIEF EXECUTIVE OFFICER","0","117454","0","0","0","0","0","63000","0","16766","0","197220","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308921","141513989","ULSTER HOME HEALTH SERVICES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308921_public.xml","JOSEPH ARTER","DIRECTOR OF FINANCE","0","82405","0","0","0","0","0","48000","0","29374","0","159779","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349302846","222270540","BUFFALO PHILHARMONIC ORCHESTRA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349302846_public.xml","DANIEL HART","EXECUTIVE DIRECTOR","0","229469","0","0","0","0","0","0","0","0","0","229469","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942969349300744","856000704","NEW MEXICO ACTIVITIES ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942969349300744_public.xml","SALLY MARQUEZ","EXECUTIVE DIRECTOR","151875",NA,"1015",NA,"2319",NA,"21111",NA,"16236",NA,"192556",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Mr Sidney Kirschner","Board Member","0","538482","0","367281","0","281619","0","98727","0","11817","0","1297926","0","82227",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Dr Jonathan Murrow MD","Board Member","0","442332","0","0","0","198613","0","0","0","32913","0","673858","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Dr James Appiah-Pippim MD","Board Member","0","323056","0","0","0","29624","0","16500","0","7237","0","376417","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Dr Charles Peck","CEO (THROUGH 1/19)","0","548968","0","299700","0","425284","0","83250","0","28371","0","1385573","0","83250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Mr J Michael Burnett","CEO (From 4/19)","0","437689","0","219248","0","98667","0","78888","0","16542","0","851034","0","62388",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Ms Wendy Cook","PARMC Chief Financial Officer","0","372313","0","102617","0","15003","0","16500","0","16088","0","522521","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Mr Michael McAnder","Treasurer","0","598784","0","408746","0","96080","0","121042","0","7634","0","1232286","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818","581978389","PIEDMONT ATHENS REGIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301818_public.xml","Ms Elizabeth Leddy","Secretary","0","422090","0","288072","0","42079","0","84235","0","16280","0","852756","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349318231","200714587","Central Suffolk Hospital Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349318231_public.xml","ANDREW J MITCHELL","PRESIDENT/CEO","0","977937","0","0","0","3546","0","24094","0","4380","0","1009957",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023","330082239","FULLERTON ARBORETUM AUTHORITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023_public.xml","AMIR DABIRIAN","Vice President",NA,"243605",NA,"450",NA,NA,NA,"64388",NA,"23567",NA,"332010",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023","330082239","FULLERTON ARBORETUM AUTHORITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023_public.xml","GREGORY DYMENT","EXECUTIVE DIRECTOR",NA,"103346",NA,NA,NA,NA,NA,"30568",NA,"26192",NA,"160106",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023","330082239","FULLERTON ARBORETUM AUTHORITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023_public.xml","GREGORY SAKS","President",NA,"236485",NA,NA,NA,"9600",NA,"69344",NA,"27518",NA,"342947",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023","330082239","FULLERTON ARBORETUM AUTHORITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023_public.xml","KARI KNUTSON-MILLER","COM UNTIL MARCH",NA,"257962",NA,NA,NA,NA,NA,"74965",NA,"19624",NA,"352551",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023","330082239","FULLERTON ARBORETUM AUTHORITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031019349300023_public.xml","MARIE JOHNSON","COM AFTER MARCH",NA,"182279",NA,NA,NA,NA,NA,"52672",NA,"9878",NA,"244829",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900849349300800","474045086","GLOBAL INNOVATION FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900849349300800_public.xml","MICHAEL EDDY","VICE PRESIDENT ANALYTICS","146806","0","0","0","0","0","14692","0","3689","0","165187","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900849349300800","474045086","GLOBAL INNOVATION FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900849349300800_public.xml","SARAH ALEXANDER","SENIOR MANAGING DIRECTOR & INVESTMEN","146287","0","0","0","0","0","14170","0","0","0","160457","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001649349301710","046742981","PLUMBERS LOCAL #12 LABOR MANAGEMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001649349301710_public.xml","ROGER GILL","ADMINISTRATOR","16101","141905","0","0","0","0","3383","29814","2505","22080","21989","193799","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497","841009166","INVESTMENT MANAGEMENT CONSULTANTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497_public.xml","SEAN WALTERS","CEO/EXECUTIVE DIRECTOR","429176","0","107294","0","0","0","109750","0","14019","0","660239","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497","841009166","INVESTMENT MANAGEMENT CONSULTANTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497_public.xml","ANGELA LUTTERMAN","CFO","189280","0","26711","0","0","0","40656","0","498","0","257145","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497","841009166","INVESTMENT MANAGEMENT CONSULTANTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497_public.xml","TIM WHITING","CMO","189280","0","26711","0","0","0","38238","0","13287","0","267516","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497","841009166","INVESTMENT MANAGEMENT CONSULTANTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497_public.xml","DEVIN EKBERG","CLO","174341","0","26414","0","0","0","35358","0","10851","0","246964","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497","841009166","INVESTMENT MANAGEMENT CONSULTANTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309497_public.xml","MADOLYN OETTING","MANAGING DIRECTOR OF ADMIN","134954","0","10938","0","0","0","25855","0","7193","0","178940","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448","541346831","WESTOVER HOUSING ASSOCIATES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448_public.xml","WALTER WEBDALE","PRESIDENT","0","334828","0","75000","0","0","0","89886","0","2500","0","502214","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448","541346831","WESTOVER HOUSING ASSOCIATES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448_public.xml","STEVE YEATMAN","CFO","0","212280","0","8112","0","0","0","19672","0","9937","0","250001","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448","541346831","WESTOVER HOUSING ASSOCIATES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448_public.xml","STEPHEN SMITH","SENIOR VICE PRESIDENT","0","281685","0","63791","0","0","0","83927","0","2847","0","432250","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448","541346831","WESTOVER HOUSING ASSOCIATES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349303448_public.xml","JOHN WELSH","SECRETARY","0","211012","0","1709","0","0","0","57680","0","9937","0","280338","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234","060595440","THE WOODWAY COUNTRY CLUB INCORPORATED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234_public.xml","STEPHEN MCVEY","GENERAL MANAGER","250162","0","41150","0","1192","0","3499","0","27942","0","323945","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234","060595440","THE WOODWAY COUNTRY CLUB INCORPORATED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234_public.xml","JAMIE KAPES","PROPERTY MANAGER","109329","0","15000","0","65","0","3070","0","29996","0","157460","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234","060595440","THE WOODWAY COUNTRY CLUB INCORPORATED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234_public.xml","MICHAEL CRAWFORD","GOLF PROFESSIONAL","184096","0","30575","0","23190","0","3934","0","2355","0","244150","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234","060595440","THE WOODWAY COUNTRY CLUB INCORPORATED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042549349301234_public.xml","CHARLES MILOT JR","TENNIS PROFESSIONAL","41498","0","2500","0","92457","0","1348","0","18588","0","156391","0","0","0",NA
