"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_03_PROG_DESC","F9_03_PROG_GRANT","F9_03_PROG_EXP","F9_03_PROG_EXP.1","F9_03_PROG_DESC.1","F9_03_PROG_GRANT_FRGN_X","F9_03_PROG_REV","F9_03_PROG_REV.1","F9_03_PROG_EXP.2","F9_03_PROG_REV.2","F9_03_PROG_DESC.2","F9_03_PROG_GRANT.1","F9_03_PROG_GRANT.2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349200515","822153214","TEMPLE CHILDRENS MUSEUM","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349200515_public.xml","THE ORGANIZATION OWNS A BUILDING WHICH WILL BE RENOVATED TO PROVIDE A PERMANENT LOCATION FOR HANDS ON ""STEAM"" BASED EXHIBITS.","0","3319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241379349200604","205073337","Gold Nugget Soccer Club","2010","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241379349200604_public.xml","During the fiscal year ended June 30, 2011, Gold Nugget Soccer Club conducted a recreational soccer program for children between the ages of 5 and 18.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601379349301645","223742315","CLARA E COLEMAN SCHOOL HSA","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601379349301645_public.xml","Other social programs including a 5th grade student yearbook and a special 5th grade graduation event.",NA,"8845","4650","Scheduling of academic, cultural and other field trips for all classes.",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201311979349200201","251665627","SILVER SPRING YOUTH BASEBALL ASSOC","2011","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201311979349200201_public.xml","Teaching the game of baseball to our youth while improving skill levels by instructing all aspects of the game.","0","30132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201311979349200201","251665627","SILVER SPRING YOUTH BASEBALL ASSOC","2011","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201311979349200201_public.xml","Providing baseball fields for the community to advance our mission of advancing the game of baseball in our community. We are currently working with Silver Spring Township in constructing new baseball facilities at Stony Ridge Park.","0","29505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201311979349200201","251665627","SILVER SPRING YOUTH BASEBALL ASSOC","2011","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201311979349200201_public.xml","To provide continued opportunites for young people to play baseball through their teen years through Teeners and Legion baseball.","0","17566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823189349305442","680050281","THE UNITED METHODIST FOUNDATION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823189349305442_public.xml","CHURCH AND BUILDING MAINTENANCE:ANNUAL DISTRIBUTION OF FUNDS TO FUMC BOARD OF TRUSTEESFOR MAINTENANCE AND REPAIRS 7,016GIFFEN AVENUE LANDSCAPING PROJECT 4,050BOARD OF TRUSTEES - REFRIGERATOR MATCHING FUNDS 4,000","15066","15066","7390","RELIGIOUS EDUCATION:BIBLES 21 ANNUAL GRANT TO FUMC FOR NEW MINISTRIES ACTIVITIES 4,210ADMINISTRATOR - CONFERENCE ATTENDANCE 1,325STEPHEN MINISTER TRAINING 1,834",NA,NA,NA,"14372",NA,NA,"7390","14372"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349304963","240853715","BIBLE LIGHTHOUSE INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349304963_public.xml","PARTIAL SPONSORSHIP OF APPROX 14 MISSIONARIES","1860","1860","12939","DEPRECIATION",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219","386092535","ANN ARBOR EDUCATION ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219_public.xml","ORGANIZED AND ESTABLISHED MEMBER RELATIONS OF MUTUAL ASSISTANCE AND COOPERATION, IMPROVED THE PROFESSIONAL, SOCIAL, AND ECONOMIC STATUS OF TEACHERS, AND TO PROMOTE THE BEST INTERESTS OF EDUCATION. APPROX. 1,163 MEMBERS BENEFITED.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406","526054152","American Board for Certification in","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406_public.xml","Certification: ABC certified individuals are considered leaders in the profession and provide the highest quality patient care, along with excellence in research and device design. ABC certified individuals must meet stringent educational standards, clinical training and a complete assessment of competency.",NA,NA,NA,"Mandatory Continuing Education: ABC has long recognized the need for effective professional continuing education. Continuing education is the norm in the health care profession and serves to maintain and improve the health care system and delivery of services. ABC credentialed individuals must obtain continuing education in order to maintain performance at the basic level of professional competence and advanced training and specialized skills beyond the basic level.",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720469349301052","581792141","NORTH CAROLINA COMMUNITY SHARES","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720469349301052_public.xml","GRANTS TO AFFILIATED ORGANIZATIONS","-120626","-118541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","CARSON-NEWMAN UNIVERSITY PROVIDES STUDENT SERVICES THAT INCLUDE ADMISSIONS, ORIENTATION, REGISTRATION, FINANCIAL-AID ASSISTANCE COUNSELING, ACADEMIC SUPPORT AND CAREER COUNSELING, PSYCHOLOGICAL COUNSELING, INTRAMURAL PROGRAMS, AND INTER-COLLEGIATE ATHLETICS.","23826104","58340232",NA,"CARSON-NEWMAN UNIVERSTIY PROVIDES AUXILIARY ENTERPRISES TAHT INCLUDE HOUSING FOR APPROXIMATELY 1,024 FULL-TIME STUDENTS RESIDENTIAL STUDENTS, FOOD SERVICE, A BOOKSTORE, AND FACILITIES FOR SUMMER PROGRAMS OPERATED BY LIFEWAY MINISTRIES FOR APPROXIMATELY 4,000 CHILDREN.",NA,NA,NA,NA,NA,"CARSON-NEWMAN UNIVERSTIY INTEGRATES ITS STUDENTS INTO BENEVOLENT MINISTRIES THAT IT OPERATES TO SERVICE THE INDIGENT (APPALACHIAN OUTREACH SPONSORS MISSION TRIPS, PROVIDES HOME REPAIR, A FOOD PANTRY, CLOTHING, HOUSEHOLD GOODS AND EDUCATIONAL PROGRAMS THAT INCLUDE TUTORING AND LIFE SKILLS TRAINING AND ITS SAMARITAN HOUSE PROVIDES TEMPORARY HOUSING FOR HOMELESS FAMILIES IN EAST TENNESSEE).",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903539349200410","743046175","MASSACHUSETTS FUTURE PROBLEM SOLVING PROGRAM INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903539349200410_public.xml","FPS IS A YEARLONG PROGRAM OPEN TO STUDENTS IN GRADES 4-12. TEAMS OF 4 STUDENTS LEARN A SIX-STEPPROBLEM SOLVING PROCESS WHICH THEY CAN USE TO SOLVE SOCIAL AND SCIENTIFIC PROBLEMS SET INTHE FUTURE. FPS TEACHES CRITICAL AND CREATIVE THINKING, PROBLEM SOLVING AND DECISION MAKING.","0","8767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201341339349201089","800681047","Illinois Patriot Education Fund","2012","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201341339349201089_public.xml","THE ORGANIZATION ORGANIZES AND CONDUCTS FUNDRAISING EVENTS, ACCEPTS CASH DONATIONS THROUGH THE USE OF THE LATEST ONLINE TECHNOLOGY, AND PROVIDES OPPORTUNITIES FOR COMMUNITY MEMBERS TO VOLUNTEER THEIR SERVICES. THE ORGANIZATION DONATES THE PROCEEDS OF ITS FUNDRAISING EFFORTS TO REPUTABLE CHARITABLE ORGANIZATIONS FOR USE IN THE PROVISION OF SCHOLARSHIPS TO ACTIVE DUTY ILLINOIS SERVICE MEMBERS AND TO THE SPOUSES AND CHILDREN OF DECEASED OR DISABLED ILLINOIS SERVICE MEMBERS.","53500","53500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422889349301327","150532293","POTSDAM AUXILIARY & COLLEGE","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422889349301327_public.xml","PROGRAM SUPPORT","550000","550000","608909","SGA",NA,"579478",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743129349201009","462660718","BERKS T1D CONNECTION","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743129349201009_public.xml","THE ORGANIZATION HOLDS MONTHLY SUPPORT GROUP MEETINGS FOR TYPE 1 DIABETES FAMILIES AND OFFERS ONLINE SUPPORT GROUPS AND EDUCATIONAL PROGRAMS TO THE BERKS COUNTY, PA COMMUNITY","0","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743129349201009","462660718","BERKS T1D CONNECTION","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743129349201009_public.xml","IN 2016, BERKS T1D CONNECTION HAD AN OVERNIGHT CAMP FOR TYPE 1 DIABETES CHILDREN AND THEIR FAMILIES. OVER 70 PEOPLE ATTENDED THE EVENT TO LISTEN TO NATIONAL SPEAKERS AND TO NETWORK WITH LOCAL FAMILIES.","0","5467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743129349201009","462660718","BERKS T1D CONNECTION","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743129349201009_public.xml","THE ORGANIZATIONS OFFERS VARIOUS FAMILY EVENTS FOR TYPE 1 DIABETES FAMILY TO ESTABLISH A NETWORK IN THE COMMUNITY","0","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823209349200347","270922713","FORGET ME NOT THRIFT STORE INC","2017","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823209349200347_public.xml","EDUCATING THE COMMUNITY OF SUICIDE PREVENTION AND PROMOTING MENTAL HEALTH AWARENESS RAIDNING FUNDS THORUGH THE SALES OF DONATED GOODS TO THE THRIFT STORE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015","412220807","Boys Town Louisiana Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015_public.xml","Family Home Program consists of family homes for adolescents. This is a family style, community-based residential program, which can serve six to eight males or females, usually aged 12 to 18. Married couples called Family Teachers are the primary treatment agents, along with a full-time Assistant Family Teacher. Family Teachers are responsible for structured supervision of youth in daily living and treatment activities. The couple and their assistant work on both treatment and skill building in the home, and with community and family resources in the childs life. A major focus of this program is teaching older youth functional skills - that can help them achieve success in school, their families, and work settings. Boys Town Louisiana, Inc. has three residential homes in the Louisiana area.","79529","1071264","568754","In-Home Family Services consist of Family Centered Services. This program is an early intervention program designated to treat and address youth and family problems at home or school. The main goals of this program are to build family strengths, teach new skills, and reduce out-of-home placement of children. This program is for families who need supportive services to address high-risk situations and to prevent early issues from becoming a crisis. Family Centered Services are also utilized to reduce delinquency or to make court involvement less necessary. Trained Family Consultants offer in-home counseling and skill development to children and families by providing teaching and instruction on specific competencies. Family Consultants are available 24 hours a day, 7 days a week, and work directly with families 2 to 4 hours a week for 12 weeks. Family assistance includes focusing on the childs behavior and improving parenting and family problem-solving skills, as well as linking families to needed family services.",NA,"671441","282952",NA,NA,NA,"1490",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821029349200202","454599208","WRITING OHIO","2017","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821029349200202_public.xml","SUPPORT ORGANIZATIONS AND INDIVIDUALS WHO PROVIDE EDUCATIONAL OPPORTUNITIES, RESOURCES, SKILLS AND KNOWLEDGE TO TEACHERS IN GRADES PRESCOOL THROUGH UNIVERSITY WITH REGARD TO THE TEACHING AND EDUCATION OF WRITING AND TO STUDENTS IN ALL GRADES WITH REGARD TO LEARNING TO WRITE AND USING WRITING AS A MEANS OF LEARNING AND TO EDUCATE THE GENERAL PUBLIC AND EDUCATORS WITH REGARD TO THE IMPORTANCE OF WRITING.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512229349201206","956126626","KIWANIS CLUB OF SAN FERNANDO","2013","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512229349201206_public.xml","PROVIDE WIDE VARIETY OF COMMUNITY SERVICES","429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702629349200130","611246069","Rowan County Christmas Inc","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702629349200130_public.xml","The service accomplishments for 2016 were that over 1,600 clients from newborn to senior citizen were provided either food vouchers or Christmas gifts, of needed items, or both. That is broken down into 1,106 individuals with food vouchers; 573 gifts were distributed, 398 to children and 175 to senior citizens.","22110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697","380861385","MUSKEGON YACHT CLUB","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697_public.xml","OPERATED RESTAURANT FOR MEMBERS - SERVED 399 MEMBERS",NA,NA,NA,"CONDUCTED SOCIAL EVENTS, REGATTAS AND SAILING LESSONS FOR MEMBERS - SERVED 399 MEMBERS",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933019349200533","300839715","A PLACE TO CALL HOME INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933019349200533_public.xml","REHABILITATE HOMES FOR LOW INCOME FAMILIES",NA,"33709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201301349349301380","310604719","wilberforce university","2011","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201301349349301380_public.xml","Student Services Programs: Academic Support, President's Office, Dean's Office, Library, Student Support Services","0","2673611","1979852","Student Services Programs: Transportation, Counseling, Intra-Mural, Student Activities, Residence Life",NA,"406441","2444758",NA,NA,NA,"0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901139349300845","812865940","St Edwards Conference of St Vincent De","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901139349300845_public.xml","No other function other than item 1","0","0","0","No other function other than item 1",NA,"0","0","0","0","No other function other than item 1","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721379349200547","263598312","NORTH JERSEY AVALANCHE INC","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721379349200547_public.xml","TO ASSIST IN THE TRAINING AND DEVELOPMENT OF MIDDLE AND HIGH SCHOOL AGE GIRLS SO THAT THEIR LEVEL OF PLAY WILL BE ATTRACTIVE TO COLLEGE RECRUITERS. A TOTAL OF 75 GIRLS PARTICIPATED THIS YEAR.",NA,"69008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721379349200547","263598312","NORTH JERSEY AVALANCHE INC","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721379349200547_public.xml","TO TEACH THE 75 GIRLS THAT ENROLLED THIS YEAR THAT TEAM PLAY, SPIRIT AND SPORTSMANSHIP IS ESSENTIAL FOR SUCCESS IN ALL FIELDS, NOT JUST COMPETITIVE SPORTING EVENTS.",NA,"3000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721379349200547","263598312","NORTH JERSEY AVALANCHE INC","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721379349200547_public.xml","THIS PROGRAM INTRODUCES THE GIRLS TO THE WORLD OF DIVERSITY. A DIVERSITY NOT JUST DEFINED BY ONE'S RACE BUT ALSO BY ONE'S ABILITY AND ATTITUDE. ALL CHARACTERISTICS THEY WILL ENCOUNTER AS THEY TRAVEL THROUGH LIFE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201232339349300113","751487080","TEXAS AG INDUSTRIES ASSOCIATION","2011","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201232339349300113_public.xml","TO FOSTER PERTINENT STATEWIDE EDUCATION AND RESEARCH THROUGH ALL UNIVERSITIES AND COLLEGES WITHIN THE STATE",NA,NA,NA,"TO PROMOTE EFFICIENCY IN TEXAS AGRICULTURE THROUGH DISSEMINATION OF FACTS AND INFOMATION TO MEMBERS OF THE TAIA, TO THE AGRICULTURAL BUSINESS COMMUNITY, AS WELL AS THE PUBLIC AT LARGE",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201302109349300850","363595141","COMMON ARC CORPORATION","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201302109349300850_public.xml","CONDUCTED 42 TRACKING SESSIONS INVOLVING 4,762 WELDERS.",NA,NA,NA,"REDUCED THE LEVEL OF TESTING 4.5 PERCENT WHILE REDUCING TESTING COST BY 7.5 PERCENT RESULTING IN MORE EFFICIENT OPERATION DURING PERIOD OF DECREASED EMPLOYMENT.",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700","030221018","UNITED WAY OF ADDISON COUNTY INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700_public.xml","ORGANIZATION DEVELOPMENT ASSISTANCE: SUPPORTING THE NON-PROFIT SECTOR BY PROVIDING TECHNICAL ASSISTANCE IN AREAS AS BOARD DEVELOPMENT, STRATEGIC PLANNING AND FUNDRAISING AND RESULTS BASED ACCOUNTABILITY EFFORTS. BOARD DEVELOPMENT CLASSES PROVIDED IN PARTNERSHIP WITH VERMONT COMMUNITY FOUNDATION AND RESULTS BASED ACCOUNTABILITY CLASSES AND TRAINING OFFERED IN PARTNERSHIP WITH BENCHMARKS FOR A BETTER VERMONT WHICH INCLUDES MARLBORO COLLEGE AND COMMON GOOD VERMONT. SUPPORT ALSO INCLUDES ACTING AS FISCAL AGENT OR MANAGING FUNDING STREAMS ON BEHALF OF GRASSROOTS EFFORTS IN THE COMMUNITY: BACK TO SCHOOL SHOP, ADDISON COUNTY READERS, ADDISON COUNTY FIELD SERVICE DIRECTOR FUNDS AND ADDISON COUNTY FOSTER CAMP FUND.","332818","346546","146181","COMMUNITY LEADERSHIP & INITIATIVES: THIS PROGRAM INCLUDES INITIATIVES THAT ARE DEVELOPED AND LED BY UWAC TO BRING COLLABORATIVE PROGRAMMING TO MEET UNMET OR UNDER-MET NEEDS IN THE COMMUNITY THAT ALIGN WITH OUR IMPACT AREAS: 1. FINANCIAL STABILITY - WORKPLACE BASED FINANCIAL LITERACY CLASSES TO WORK WITH LOW TO MODERATE INCOME EARNERS (THREE 4-PART CLASSES), MY FREE TAXES (55 RETURNS WITH 102,000 REFUNDS AND CREDITS AND 15,000 IN PROFESSIONAL TAX PREPARATION FEES SAVED), PARTNERING WITH AARP/VOLUNTEER CENTER FOR VITA (360 RETURNS WITH 258,000 IN REFUNDS AND CREDITS AND 98,000 IN PROFESSIONAL TAX PREPARATION FEES SAVED FOR SENIORS), AND ADDISON COUNTY HOUSING SOLUTIONS (105 HOUSEHOLDS ASSISTED, OF WHICH 69 WERE FUNDED BY UWAC). 2. EDUCATION - PARTNERING WITH EVERYBODY WINS TO PROVIDE 52 READING MENTORS TO STUDENTS AT 4 ELEMENTARY SCHOOLS.",NA,NA,NA,"53075",NA,"VOLUNTEER PROGRAMS: GATHERING AND ALLOCATING HUMAN RESOURCES THROUGHOUT THE COMMUNITY BY SUPPORTING EFFORTS TO INCREASE VOLUNTEERISM AND SUPPORTING AGENCIES IN EFFORT TO INCREASE THEIR ABILITY TO DEVELOP VOLUNTEER PROGRAMS. EXAMPLES INCLUDE: COLLABORATION WITH RSVP TO MANAGE VOLUNTEER CONNECTION (151 NEW VOLUNTEERS REGISTERED, 535 TOTAL VOLUNTEERS, 87,792 VOLUNTEER HOURS SCHEDULED), NATIONAL VOLUNTEER WEEK , DAYS OF CARING (807 VOLUNTEERS, 3,631 HOURS, 73,726 VALUE OF TIME).","36601","13000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201101329349200525","311413414","FAIRFIELD MENTAL HEALTH CONSUMER","2009","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201101329349200525_public.xml","ALLOWS THE ORGANIZATION TO PROVIDE COUNSELING TO THE MENTALLY DISABLED.",NA,"75787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703059349301475","943063887","NAIOP SAN FRANCISCO BAY AREA CHAPTER","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703059349301475_public.xml","NAIOP PROVIDES SEMINARS TO EDUCATE THOSE PEOPLE ON CURRENT PRACTICES, ECONOMICS, MARKETS, ETC.",NA,NA,NA,"THE ASSOCIATION INTERACTS WITH GOVERNMENTAL AGENCIES TO EXPRESS THE CONCERNS OF THE INDUSTRY.",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421489349200312","392009670","COLLABORATIVE FAMILY LAW COUNCIL","2013","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421489349200312_public.xml","PROFESSIONALS WORK TOGETHER TO LEARN, PRACTICE AND PROMOTE A COLLABORATIVE PROCESS FOR PROBLEM SOLVING AND A RESPECTFUL RESOLUTION OF FAMILY LAW ISSUES.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201331359349307128","411435085","LOYOLA SPIRITUALITY CENTER","2011","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201331359349307128_public.xml","RETREATS: REMOTE GETAWAYS TO PROVIDE AN ATMOSPHERE FOR CONCENTRATION ON SPRITUAL GROWTH AND WELL BEING.",NA,"10402","558","WORKSHOPS: LEARNING OPPORTUNITIES FOCUSED ON VARIOUS ASPECTS OF LIFE FROM A STANDPOINT OF FAITH AND SPIRITUALITY.",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201732649349200013","273175435","FORT LEAVENWORTH LANCERS","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201732649349200013_public.xml","PROVIDE A COMPETITIVE YEAR-ROUND SWIM TEAM WITH A FOCUS ON STROKE PROFICIENCY AND CONDITIONING, PROVIDED IN A LEARNING ENVIRONMENT THAT CHALLENGES AND ENCOURAGES EACH SWIMMER.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712979349200326","956206368","Holly Avenue PTA","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712979349200326_public.xml","Student Activities - Assemblies, Fifth Grade Graduation Event, Generation's Day, Walk through History, Teacher Appreciation, Red Ribbon Week, Etc.","13732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811949349200211","593499157","TEACHING HOSPITAL COUNCIL OF FLORIDA","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811949349200211_public.xml","THE PROMOTION OF LEGISLATION WHICH WILL PROMOTE THE EFFECTIVENESS OF THE TEACHING HOSPITALS","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708","463153789","THE BRANCH OF NASHVILLE INC","2015","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708_public.xml","THE BRANCH SUPPLIED 3,374 FAMILIES TOTALING 13,108 PEOPLE WITH 401,870 POUNDS OF FOOD THROUGH THE FOOD PANTRY.","0","18932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708","463153789","THE BRANCH OF NASHVILLE INC","2015","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708_public.xml","THE BRANCH HAD 163 STUDENTS ENROLLED IN ENGLISH LANGUAGE LEARNING CLASSES. OF THE 163, 15 WERE ENROLLED IN A NEW CLASS DESIGNED BY A BOARD MEMBER CALLED ENGLISH EVERYDAY WHERE STUDENTS RECEIVED 220 HOURS OF ENGLISH INSTRUCTION OVER A 10-12 WEEK PERIOD. CHILDCARE IS PROVIDED FREE OF CHARGE TO STUDENTS DURING CLASS.","0","16172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708","463153789","THE BRANCH OF NASHVILLE INC","2015","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708_public.xml","THE BRANCH PROVIDED TUTORING FOR A TEENAGER FROM KURDISTAN WHO WAS ILLITERATE IN HIS NATIVE LANGUAGE AND STRUGGLING IN AMERICAN SCHOOL. HE DID NOT KNOW THE ALPHABET NOR THE SOUNDS OF LETTERS. ONE YEAR LATER HE HAS PROGRESSED TO BOOK 4 OF THE WILSON TUTORING PROGRAM.","2750","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708","463153789","THE BRANCH OF NASHVILLE INC","2015","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201631339349203708_public.xml","THE ROOTS PROGRAM OFFERS TUTORING AND HOMEWORK HELP FOR CHILDREN ONE NIGHT PER WEEK. MONEY FROM A GRANT IS BEING USED TO MAKE TWO ROOMS SPECIFICALLY FOR CHILDREN - ONE FOR YOUNGER CHILDREN AND ONE FOR OLDER CHILDREN AND TEENS. BOOKS, TELEVISIONS, IPADS, INTERNET HAVE BEEN PURCHASED TO ASSIST WITH LEARNING.","0","5381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611349349203246","240614405","MASONIC HALL ASSOC OF HONESDALE","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611349349203246_public.xml","THE HALL ASSOCIATION PROVIDES AFFORDABLE RENT TO VARIOUS BUSINESSES AND ORGANIZATIONS IN HONESDALE, PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
