"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SK_02_BOND_ISSUE_REFERENCE_NUM","SK_02_BOND_PROCEED_AMT_RETIRED","SK_02_BOND_PROCEED_AMT_DEFEASED","SK_02_BOND_PROCEED_TOT","SK_02_BOND_PROCEED_RESERVE_FUND","SK_02_BOND_PROCEED_INT_CAP","SK_02_BOND_PROCEED_REFUND_ESCROW","SK_02_BOND_PROCEED_ISSUANCE_COST","SK_02_BOND_PROCEED_CREDIT_ENHANC","SK_02_BOND_PROCEED_CAP_EXP_WORK","SK_02_BOND_PROCEED_CAP_EXP","SK_02_BOND_PROCEED_OTH_SPENT","SK_02_BOND_PROCEED_OTH_UNSPENT","SK_02_BOND_PROCEED_Y_COMPLETION.","RefundingTaxExemptBondsInd","RefundingTaxableBondsInd","SK_02_BOND_PROCEED_ALLOC_FINAL_X","SK_02_BOND_PROCEED_BOOK_RECORD_X"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349303660","910836093","CASCADE COMMUNITY HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349303660_public.xml","A","984033",NA,"5500000",NA,NA,NA,"110000",NA,NA,"5390000",NA,NA,"2018","0","0","0","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000869349300735","370673506","GRAHAM HOSPITAL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000869349300735_public.xml","A","4040001",NA,"48540000",NA,NA,"26755000","488550",NA,NA,"21296450",NA,NA,"2017","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000809349300405","550770184","VERITAS CLASSICAL CHRISTIAN SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000809349300405_public.xml","A",NA,NA,"7800000",NA,NA,NA,"69338",NA,NA,"5585423","2145239",NA,"2018","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349302271","042104700","MCPHS UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349302271_public.xml","A",NA,NA,"27794152",NA,NA,NA,"357421",NA,NA,NA,NA,NA,"2013","0","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349302271","042104700","MCPHS UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349302271_public.xml","B",NA,NA,"22717475",NA,NA,NA,"271256",NA,NA,NA,NA,NA,"2015","0","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303168","941646750","LINCOLN GLEN MANOR FOR SENIOR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303168_public.xml","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","true","false","false","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303168","941646750","LINCOLN GLEN MANOR FOR SENIOR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303168_public.xml","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","false","false","false","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303168","941646750","LINCOLN GLEN MANOR FOR SENIOR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303168_public.xml","C",NA,NA,NA,"211684","472385",NA,"190000",NA,NA,"5143544",NA,NA,"2019","false","false","false","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557","263332258","University of North Georgia","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557_public.xml","A","2596606",NA,"4802593","241458",NA,NA,"130998",NA,NA,NA,NA,NA,"2003","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557","263332258","University of North Georgia","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557_public.xml","B","150000",NA,"7159916","75272","179544",NA,"105014",NA,NA,"7125349",NA,NA,"2017","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557","263332258","University of North Georgia","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557_public.xml","C","1745000",NA,"26225751","530912",NA,NA,"411146",NA,NA,NA,NA,NA,"2008","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557","263332258","University of North Georgia","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349302557_public.xml","D",NA,NA,"98692095","4052094",NA,"103368073","778918",NA,NA,NA,NA,NA,"2012","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041079349301309","134290294","NORTH STAR ACADEMY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041079349301309_public.xml","A",NA,NA,"7425000","948442",NA,NA,"147800",NA,NA,"6680000",NA,NA,"2010","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041079349301309","134290294","NORTH STAR ACADEMY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041079349301309_public.xml","B",NA,NA,"215000",NA,NA,NA,"215151",NA,NA,"349",NA,NA,"2010","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349307150","112554522","ADELANTE OF SUFFOLK COUNTY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349307150_public.xml","A","205000",NA,"1125873","56000",NA,NA,"22400",NA,NA,"1016323","31150",NA,"2009","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349307493","223378111","GRHS FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349307493_public.xml","A","1520000",NA,"20288916",NA,NA,NA,"303644",NA,NA,"18250000","188726","1546545",NA,"0","0","0","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349307493","223378111","GRHS FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349307493_public.xml","B","460000",NA,"17240000",NA,NA,NA,"247070",NA,NA,"16800000","192930",NA,"2017","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064","941156258","CALIFORNIA ACADEMY OF SCIENCES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064_public.xml","A",NA,NA,"70370000",NA,NA,"70370000",NA,NA,NA,NA,NA,NA,"2008","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064","941156258","CALIFORNIA ACADEMY OF SCIENCES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064_public.xml","B",NA,NA,"70360000",NA,NA,"70360000",NA,NA,NA,NA,NA,NA,"2008","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064","941156258","CALIFORNIA ACADEMY OF SCIENCES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064_public.xml","C",NA,NA,"70360000",NA,NA,"70360000",NA,NA,NA,NA,NA,NA,"2008","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064","941156258","CALIFORNIA ACADEMY OF SCIENCES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349302064_public.xml","D",NA,NA,"70360000",NA,NA,"70360000",NA,NA,NA,NA,NA,NA,"2008","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349301636","275067787","THE WASHTENAW PACE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349301636_public.xml","A",NA,NA,"5500000",NA,"14315",NA,"257023",NA,NA,"3059292",NA,NA,"2018","false","false","false","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303905","396040444","GRACE LUTHERAN FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303905_public.xml","A","814659",NA,"5375000",NA,NA,NA,"93998",NA,NA,"3621813","1659189",NA,"2016","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303905","396040444","GRACE LUTHERAN FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303905_public.xml","B","436226",NA,"8250000",NA,NA,NA,"54240",NA,NA,"8250000",NA,NA,"2016","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303905","396040444","GRACE LUTHERAN FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303905_public.xml","C","436226",NA,"8250000",NA,NA,NA,"54240",NA,NA,"8250000",NA,NA,"2016","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349300638","474087305","BROOKHAVEN INNOVATION ACADEMY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349300638_public.xml","A",NA,NA,"9595000","727318",NA,NA,"194240",NA,NA,"8197094",NA,"476348",NA,"0","0","0","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300505","222672834","Hartford HealthCare Corporation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300505_public.xml","A","22915000",NA,"331743303","19572000",NA,NA,"4652264",NA,NA,"121366855","186152184",NA,"2012","0","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300505","222672834","Hartford HealthCare Corporation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300505_public.xml","B",NA,NA,"85962904",NA,NA,NA,"1438989",NA,NA,"84523915",NA,NA,"2014","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300505","222672834","Hartford HealthCare Corporation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002279349300505_public.xml","C",NA,NA,"127009880",NA,NA,NA,"1868188",NA,NA,"125141692",NA,NA,"2015","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349303045","390843803","UNITED PIONEER HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349303045_public.xml","A","1100000",NA,"9558774","724368",NA,NA,"191175",NA,NA,"8643231",NA,NA,"2011","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349302859","562059568","TRINITY EPISCOPAL SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349302859_public.xml","A","53838",NA,"2500000",NA,NA,NA,NA,NA,NA,"2500000",NA,NA,"2019","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","A",NA,NA,"211922775",NA,NA,NA,"2931137",NA,NA,"208991638",NA,NA,NA,"0","0","0","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","B",NA,NA,"493298411",NA,NA,NA,"4594374",NA,NA,"114836435",NA,"362998912",NA,"0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","C","8805000",NA,"257618370",NA,NA,NA,"2515889",NA,NA,"19006493","236095988",NA,NA,"0","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","D","28000000",NA,"261009548",NA,"4857465","160202232","1310144",NA,NA,"64587388",NA,"31060330",NA,"1","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","A","42965000",NA,"203702204",NA,NA,NA,"2348479",NA,NA,NA,"201353725",NA,NA,"1","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","B","77815000",NA,"130050301",NA,NA,NA,"500000",NA,NA,"129550301",NA,NA,NA,"0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","C",NA,NA,"49910000",NA,NA,NA,"368094",NA,NA,NA,"49541906",NA,NA,"1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","D","88820000",NA,"120280000",NA,NA,NA,"290672",NA,NA,NA,"119989328",NA,NA,"1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190","042103604","BETH ISRAEL DEACONESS HOSPITAL - MILTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349303190_public.xml","A","2330000",NA,"30340000",NA,NA,NA,"412448",NA,NA,NA,"29927552",NA,NA,"0","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030559349300218","042103562","DANA HALL SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030559349300218_public.xml","A","5957290",NA,"24528758",NA,NA,"24431564","97194",NA,NA,NA,NA,NA,NA,"1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300528","042103575","Baystate Franklin Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300528_public.xml","A","5701500",NA,"9766531","33712",NA,NA,"45500",NA,NA,"9630031","57288",NA,"2007","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300528","042103575","Baystate Franklin Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300528_public.xml","B","1694778",NA,"22013298",NA,NA,NA,"131800",NA,NA,"21881498",NA,NA,"2016","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349304223","352084623","Holy Cross Village at Notre Dame Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349304223_public.xml","A","3118240","0","26544350","0","0","0","380178","0","0","500075","25213245","450852",NA,"true","true","false","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349311580","237126857","FRIENDSHIP HEALTH AND REHAB CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349311580_public.xml","A","2209061",NA,"16850478",NA,NA,NA,"66992",NA,NA,NA,"16783486",NA,NA,"1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021439349300462","221493168","THE PINGRY CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021439349300462_public.xml","A","4299413",NA,"20500000",NA,NA,NA,NA,NA,NA,"12892074","7607926",NA,"2016","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000149349301465","941485533","CHANNING HOUSE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000149349301465_public.xml","A","285000",NA,"58445988","2075566",NA,NA,"963278","1732948",NA,NA,"53674196",NA,NA,"0","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000149349301465","941485533","CHANNING HOUSE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000149349301465_public.xml","B",NA,NA,"51379181","1174892","2057487",NA,"912135","2735573",NA,"21105649",NA,"23393445",NA,"0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942839349301629","270439902","STERLING HEALTH SOLUTIONS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942839349301629_public.xml","A","0","0","1181250","0","0","0","23625","0","0","1157625","0","0",NA,"false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942839349301629","270439902","STERLING HEALTH SOLUTIONS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942839349301629_public.xml","B","0","0","351218","0","0","0","7024","0","0","344194","0","0",NA,"false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021359349300417","592406033","BRRH Corporation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021359349300417_public.xml","A","26873517","0","97977191","0","0","0","1519663","0","0","0","96457528","0","2014","true","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031259349300828","222455774","CIBC FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031259349300828_public.xml","A",NA,NA,"1698219",NA,NA,NA,NA,NA,NA,"1698219",NA,NA,"2014","false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932879349300503","561152263","ARBOR ACRES UNITED METHODIST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932879349300503_public.xml","A","2314872",NA,"28875000",NA,"594152",NA,"317532",NA,NA,"26852670","1434774",NA,"2012","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932879349300503","561152263","ARBOR ACRES UNITED METHODIST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932879349300503_public.xml","B","2226000",NA,"13159000",NA,NA,NA,NA,NA,NA,NA,"13159000",NA,"2016","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617","431704371","FREEMAN HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617_public.xml","A","4253753","0","15995508","0","0","0","0","0","0","0","15995808","0","2008","true","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617","431704371","FREEMAN HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617_public.xml","B","6965000","0","25031815","2131695","0","0","403785","0","0","22563205","0","0","2014","false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617","431704371","FREEMAN HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617_public.xml","C","17960000","0","40129591","3643864","0","0","530282","0","0","0","36042809","0","1999","true","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617","431704371","FREEMAN HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617_public.xml","D","3032688","0","7000000","0","0","0","0","0","0","7000000","0","0","2016","false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617","431704371","FREEMAN HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617_public.xml","A","2166206","0","5000000","0","0","0","0","0","0","5000000","0","0","2016","false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617","431704371","FREEMAN HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349300617_public.xml","B","4920000","0","40712377","3044219","0","0","532154","0","0","0","37248410","0","2008","true","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021299349301702","362875303","DEKALB AREA RETIREMENT CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021299349301702_public.xml","A","410448",NA,"3750000",NA,NA,NA,NA,NA,NA,"3750000",NA,NA,NA,"0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021299349301702","362875303","DEKALB AREA RETIREMENT CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021299349301702_public.xml","B","109426",NA,"1000000",NA,NA,NA,NA,NA,NA,"1000000",NA,NA,NA,"0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303631","222563405","THE NEMASKET GROUP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303631_public.xml","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"false","false","false","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011159349300631","860826280","FLAGSTAFF ARTS AND LEADERSHIP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011159349300631_public.xml","A",NA,NA,"4125000",NA,"206636",NA,"501637",NA,NA,"3179073",NA,NA,"2010","false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031489349300003","272516469","TRINITY ACADEMY FOR THE PERFORMING ARTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031489349300003_public.xml","A","86500",NA,"4250000",NA,NA,NA,"86500",NA,NA,"4163500",NA,NA,NA,"0","0","0","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933019349300413","131628688","AMERICAN PUBLIC HEALTH ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933019349300413_public.xml","A",NA,NA,"7160210",NA,NA,NA,NA,NA,NA,NA,"210",NA,"2028","1","0","0","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021339349301332","480676391","PARKSIDE HOMES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021339349301332_public.xml","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"true","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912849349300401","381443369","Cornerstone University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912849349300401_public.xml","A",NA,NA,"11580000",NA,NA,NA,NA,NA,NA,"5400000","6180000",NA,"2013","true","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011059349300441","042105750","TOWER SCHOOL IN MARBLEHEAD INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011059349300441_public.xml","A","309130",NA,"5798000",NA,NA,NA,"74692",NA,NA,"1643478","2992068","1087762","2007","1","0","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902839349300705","232746544","Community Initiatives Development Corporation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902839349300705_public.xml","A","3015000",NA,"19275000",NA,NA,NA,"987578",NA,NA,"18287422",NA,NA,"2009","false","false","false","false"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031289349300048","042701581","THE BRIDGE OF CENTRAL MASSACHUSETTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031289349300048_public.xml","A","1696602",NA,"4350000",NA,NA,NA,"67150",NA,NA,"722021","19350",NA,"2011","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349300414","432007492","HOME & COMMUNITY SERVICES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041349349300414_public.xml","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"false","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921429349300842","410972546","COMMUNITY INVOLVEMENT PROGRAMS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921429349300842_public.xml","A","1521981",NA,"1993800",NA,NA,NA,"39730",NA,NA,NA,NA,NA,NA,"1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349305754","680321106","POWERHOUSE SCIENCE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349305754_public.xml","A",NA,NA,"22248583",NA,NA,NA,"439525",NA,NA,"2236193",NA,"19572865",NA,"0","0","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349305754","680321106","POWERHOUSE SCIENCE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349305754_public.xml","B",NA,NA,"18549481","1000000","1413066",NA,"370000",NA,NA,"2436900",NA,"13329515",NA,"0","0","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010649349300121","391832986","MADISON COUNTRY DAY SCHOOL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010649349300121_public.xml","A","3203577",NA,"7235313",NA,NA,NA,"46734",NA,NA,"7188579",NA,NA,"2016","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021509349300122","366112087","Columbia College Chicago","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021509349300122_public.xml","A","3711710","0","59126710",NA,"0","3810000","667246","0","0","0","54649464","0","2015","true","true","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021509349300122","366112087","Columbia College Chicago","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021509349300122_public.xml","B","6910000","0","7850000","0","0","0","155000","0","0","0","7695000","0","2013","true","false","true","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911699349300126","410963283","PINE HABILITATION AND SUPPORTED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911699349300126_public.xml","A",NA,NA,"375000",NA,NA,NA,"10712",NA,NA,"72939","291349",NA,"2012","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042229349300004","590694358","NAPLES COMMUNITY HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042229349300004_public.xml","A","22628241",NA,"30050966",NA,NA,NA,"159198",NA,NA,"29891768",NA,NA,"2013","0","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042229349300004","590694358","NAPLES COMMUNITY HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042229349300004_public.xml","B","10480000",NA,"101013628",NA,NA,"49222562","1414549",NA,NA,"50376517",NA,NA,"2014","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042229349300004","590694358","NAPLES COMMUNITY HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042229349300004_public.xml","C","46340000",NA,"46343042",NA,NA,"46160000","180000",NA,NA,NA,NA,NA,"2011","1","0","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041539349301884","141713034","BARD COLLEGE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041539349301884_public.xml","A","15057245",NA,"138397245","3997225",NA,NA,NA,"2549176",NA,"38107060","93743784",NA,"2009","1","1","1","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041539349301884","141713034","BARD COLLEGE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041539349301884_public.xml","B","327817",NA,"3952817","117110",NA,NA,NA,"54313",NA,NA,"3781394",NA,"2007","1","0","1","1"
