"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_08_REV_PROG_DESC","F9_08_REV_PROG_BIZCODE","F9_08_REV_PROG_TOT","F9_08_REV_PROG_RLTD","F9_08_REV_PROG_EXCL","F9_08_REV_PROG_UBIZ"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041989349301254","205287365","SAINT BASIL ACADEMY OF CLASSICAL ST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041989349301254_public.xml","MISCELLANEOUS INCOME",NA,"35","35",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041989349301254","205287365","SAINT BASIL ACADEMY OF CLASSICAL ST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041989349301254_public.xml","UNAPPLIED CASH PAYMENT INCOME",NA,"-7177","-7177",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543179349306954","912155656","INTEGRA INTERNATIONAL INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543179349306954_public.xml","CONFERENCE & REGISTRATION",NA,"65654","65654",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543179349306954","912155656","INTEGRA INTERNATIONAL INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543179349306954_public.xml","Membership Dues & Assessments",NA,"208599","208599",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543179349306954","912155656","INTEGRA INTERNATIONAL INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543179349306954_public.xml","SPONSORSHIP INCOME",NA,"11250","11250",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201523189349300632","421472716","STORY COUNTY COMMUNITY HOUSING CORPORATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201523189349300632_public.xml","RENTAL INCOME","531110","54134","54134",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511499349300911","160743670","LASALLE SPORTSMEN'S CLUB INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511499349300911_public.xml","RANGE & TRAP FEES","110000","5177",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511499349300911","160743670","LASALLE SPORTSMEN'S CLUB INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511499349300911_public.xml","HUNTER SAFETY COURSES","110000","134",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933099349302268","942515474","SYMPOSIA MEDICUS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933099349302268_public.xml","MEDICAL & NURSING CONFERENCE","611430","8190992","8190992",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830559349300318","116359002","UNITED TEACHERS OF ISLAND TREES WEL","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830559349300318_public.xml","REVENUE",NA,"209950","209950",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830559349300318","116359002","UNITED TEACHERS OF ISLAND TREES WEL","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830559349300318_public.xml","MEMBER DUES",NA,"42510","42510",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830559349300318","116359002","UNITED TEACHERS OF ISLAND TREES WEL","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830559349300318_public.xml","COBRA REIMBURSEMENTS",NA,"3039","3039",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702829349301025","521326863","ASSOCIATION OF BALTIMORE","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702829349301025_public.xml","Registration fees","900099","18335","18335",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702829349301025","521326863","ASSOCIATION OF BALTIMORE","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702829349301025_public.xml","Sponsorships","900099","8500","8500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921889349300202","205277520","ROSE OF MARY TERRACE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921889349300202_public.xml","TENANT RENT","531110","243068","243068",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118","750275060","FORT WORTH CHAMBER OF COMMERCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118_public.xml","SPONSORSHIPS AND OTHER","900099","2994671","2994671",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118","750275060","FORT WORTH CHAMBER OF COMMERCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118_public.xml","MEMBERSHIP DUES","900099","1901504","1901504",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118","750275060","FORT WORTH CHAMBER OF COMMERCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118_public.xml","EVENT TICKETS/CONTRIB","561499","400886","400886",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742499349301804","131845104","UNITED FOOD AND COMMERCIAL WORKERS UNION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742499349301804_public.xml","MEMBER DUES AND FEES","900099","3359989","3359989",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800189349300615","204698478","PORTAGE HOMES FOR ELDERLY INC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800189349300615_public.xml","TENANT RENT","531110","60349","60349",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800189349300615","204698478","PORTAGE HOMES FOR ELDERLY INC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800189349300615_public.xml","TENANT CHARGES","531110","557","557",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800189349300615","204698478","PORTAGE HOMES FOR ELDERLY INC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201800189349300615_public.xml","LAUNDRY & VENDING INCO","531110","146","146",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","PATIENT REVENUE","621110","360817199","360817199",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","MEDICAID ASSESSMENT FEE","621110","20534531","20534531",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","REFERENCE LAB","621500","2712808",NA,NA,"2712808"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","MEDICAL OFFICE BUILDING RENT REVEUE","531120","183446","183446",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","SENIOR HEALTH SERVICES","621110","470","470",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702839349300425","161517296","GALWAY PUBLIC LIBRARY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702839349300425_public.xml","TAX REVENUE","900099","148500","148500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702839349300425","161517296","GALWAY PUBLIC LIBRARY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702839349300425_public.xml","PROGRAM INCOME","900099","2217","2217",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833119349302723","580250755","FAMILY FIRST CREDIT UNION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833119349302723_public.xml","Interest on Loans","522100","3636808",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833119349302723","580250755","FAMILY FIRST CREDIT UNION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833119349302723_public.xml","Fees and Other Income","522100","988461",NA,NA,"20616"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021159349300407","310960136","Northwest Indiana Public Broadcasting Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021159349300407_public.xml","Underwriting","515100","525405",NA,"525405","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349304485","042767893","BERKSHIRE DANCE THEATRE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349304485_public.xml","TUITION AND FEES","711190","242431","242431",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912699349301011","341740016","HURON HOUSING CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912699349301011_public.xml","TENANT RENT","531110","122500","122500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201802639349301225","272135208","MIAMI COUNTY CONTINUUM OF CARE","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201802639349301225_public.xml","PROGRAM SERVICE REVENUE",NA,"4594","4594",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000179349300525","561712586","SOUTHEASTERN ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000179349300525_public.xml","STUDENT ACTIVITY FEES",NA,"35986",NA,"35986",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201603209349317965","471117817","PROJECT INSPIRE INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201603209349317965_public.xml","PROGRAM REVENUE","611710","1318287","1318287",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740","680201338","FORESTS FOREVER INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740_public.xml","BOOK PROJECT STAFF TIME",NA,"222","222",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740","680201338","FORESTS FOREVER INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740_public.xml","COLLATERAL STAFF",NA,"21643","21643",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740","680201338","FORESTS FOREVER INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740_public.xml","MANAGEMENT FEES",NA,"79565","79565",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740","680201338","FORESTS FOREVER INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700879349300740_public.xml","MISC. INCOME",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010929349301501","237740057","EAGLEVILLE HOSPITAL WORKERS COMPENSATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010929349301501_public.xml","PROGRAM CONTRIBUTIONS","900099","100000","100000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041619349300304","261870850","XUPROP CO - PLAZA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041619349300304_public.xml","Rental Income","532000","211066",NA,"211066",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803499349300305","363486813","Covenant Ministries of Benevolence","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803499349300305_public.xml","Management Services","561000","4908000","4908000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349306487","800355909","COMMUNITY CONNECTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349306487_public.xml","JOB TRAINING/EDUCATION PROGRAMS","624310","125102",NA,"0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540349349300314","521558022","NATIONAL ASSOCIATION OF HEALTH &","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540349349300314_public.xml","CONVENTION INCOME","900099","158235",NA,"158235",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540349349300314","521558022","NATIONAL ASSOCIATION OF HEALTH &","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540349349300314_public.xml","COST AND EMPLOYMENT IM","900099","15000",NA,"15000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201730659349300743","521617061","THE AMERICAN PROSPECT INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201730659349300743_public.xml","SUBSCRIPTIONS","541800","134585","134585",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201730659349300743","521617061","THE AMERICAN PROSPECT INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201730659349300743_public.xml","NEWSSTAND SALES","900099","8401","8401",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021139349300112","432077078","CHURCH STREET ESTATES CORP","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021139349300112_public.xml","TENANT RENT","531110","164559","164559",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021139349300112","432077078","CHURCH STREET ESTATES CORP","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021139349300112_public.xml","RENTAL SUBSIDIES","531110","89897","89897",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742239349300349","010482400","COURTYARD AFFORDABLE HOUSING CORP","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742239349300349_public.xml","TENANT RENT AND CHARGES",NA,"605199","605199",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602289349302715","521902649","Center for Employment Security Education","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602289349302715_public.xml","Subscriptions","519100","3525828","3525828",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030389349300203","464539758","NATIVITY PREPARATORY ACADEMY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030389349300203_public.xml","TUITION INCOME","611600","13437","13437",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601","592298398","THE VANGUARD SCHOOL OF LAKE WALES","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601_public.xml","TUITION & FEES","611110","3760076","3760076",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601","592298398","THE VANGUARD SCHOOL OF LAKE WALES","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601_public.xml","SUMMER CAMP REVENUE","611110","79830","79830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601","592298398","THE VANGUARD SCHOOL OF LAKE WALES","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601_public.xml","ATHLETIC PROGRAM","611110","3504","3504",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237","410846508","ST PAUL PLUMBERS JOINT JOURNEYMEN &","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237_public.xml","EMPLOYER CONTRIBUTIONS","900099","406255","406255",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237","410846508","ST PAUL PLUMBERS JOINT JOURNEYMEN &","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237_public.xml","CLASS FEES","900099","18660","18660",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237","410846508","ST PAUL PLUMBERS JOINT JOURNEYMEN &","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237_public.xml","GRANTS","900099","9941","9941",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237","410846508","ST PAUL PLUMBERS JOINT JOURNEYMEN &","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622099349301237_public.xml","BOOKS","900099","2970","2970",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797","742164037","AMERICAN VOLKSSPORT ASSOCIATIONINC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797_public.xml","EVENT - PARTICIPATION",NA,"165067","165067",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797","742164037","AMERICAN VOLKSSPORT ASSOCIATIONINC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797_public.xml","EVENT - SANCTION FEES",NA,"94040","94040",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797","742164037","AMERICAN VOLKSSPORT ASSOCIATIONINC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797_public.xml","PUBLICATION INCOME","541800","34731","32136",NA,"2595"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797","742164037","AMERICAN VOLKSSPORT ASSOCIATIONINC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797_public.xml","MEMBERSHIP DUES",NA,"26995","26995",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797","742164037","AMERICAN VOLKSSPORT ASSOCIATIONINC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720729349300797_public.xml","AWARDS",NA,"10889","10889",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","TUITION AND FEES","611710","29056200","29056200",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","AUXILIARY","611710","801350","801350",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","OTHER REVENUE","611710","1218258","1218258",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813099349302401","042563340","HIGHLAND VALLEY ELDER SERVICES INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813099349302401_public.xml","GRANT AND CONTRACT REV","900099","7773794","7773794",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813099349302401","042563340","HIGHLAND VALLEY ELDER SERVICES INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813099349302401_public.xml","OTHER GRANTS AND CONTR","900099","666853","666853",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813099349302401","042563340","HIGHLAND VALLEY ELDER SERVICES INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813099349302401_public.xml","CLIENT RESOURCES AND C","900099","267167","267167",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610439349302191","570778557","COLUMBIA METROPOLITAN CONVENTION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610439349302191_public.xml","EVENT REVENUE","900099","3199746","3199746",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911339349306956","640351660","Millbrook Golf & Country Club Inc","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911339349306956_public.xml","Dues","713910","209001","209001",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911339349306956","640351660","Millbrook Golf & Country Club Inc","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911339349306956_public.xml","Golf Course","713910","241348","172879",NA,"68469"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402589349300950","481160123","Spectrum Health Foundation Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402589349300950_public.xml","NET PATIENT SERVICE REVENUE","621610","5682657","5682657",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622989349300417","060665164","CONNECTICUT STATE MEDICAL SOCIETY INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622989349300417_public.xml","MEETING AND PROGRAM RE","900099","174065","174065",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622989349300417","060665164","CONNECTICUT STATE MEDICAL SOCIETY INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622989349300417_public.xml","PUBLICATION OF ""CONNEC","541800","83039",NA,NA,"83039"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225","237361259","HARVARD MANAGEMENT COMPANY INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225_public.xml","PYMTS FROM AFFILIATES","523920","177221137","177221137",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623209349317157","420981016","COMMUNITY DAY CARE & PRESCHOOL CENTER","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623209349317157_public.xml","TUITION REVENUE","611600","412273","412273",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623209349317157","420981016","COMMUNITY DAY CARE & PRESCHOOL CENTER","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623209349317157_public.xml","CHILD CARE REVENUE","624410","374474","374474",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712549349300526","540495212","FREDERICKSBURG AGRICULTURAL FAIR INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712549349300526_public.xml","AGRICULTURAL FAIR","713990","393184","393184",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201433169349305018","411226836","MINNESOTA CABLE COMMUNICATIONS ASSOCIATION INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201433169349305018_public.xml","MEMBER DUES","515100","565043","565043",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201433169349305018","411226836","MINNESOTA CABLE COMMUNICATIONS ASSOCIATION INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201433169349305018_public.xml","CONVENTION FEES","515100","71605","71605",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641199349300964","411227313","TEAMSTERS CREDIT UNION","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641199349300964_public.xml","INTEREST ON LOANS","522291","404538","404538",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641199349300964","411227313","TEAMSTERS CREDIT UNION","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641199349300964_public.xml","MEMBER FEE INCOME","522100","82019","82019",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641199349300964","411227313","TEAMSTERS CREDIT UNION","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641199349300964_public.xml","OTHER MEMBER REVENUE","522100","46073","46073",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501189349300705","116076993","International Cargo Gear Bureau Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501189349300705_public.xml","Inspection & Certifications","541900","780735",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501189349300705","116076993","International Cargo Gear Bureau Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501189349300705_public.xml","Technical Fees","541900","496666",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856","320025293","SMART LOVE PARENTING CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856_public.xml","COUNSELING","624100","2026226","2026226",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856","320025293","SMART LOVE PARENTING CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856_public.xml","PRESCHOOL PROGRAM","624100","296419","296419",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856","320025293","SMART LOVE PARENTING CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856_public.xml","PSYCHOLOGICAL TESTING","621110","37905","37905",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856","320025293","SMART LOVE PARENTING CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010139349300856_public.xml","PARENTING","624100","3893","3893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154","350704800","TERRE HAUTE AREA CHAMBER","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154_public.xml","MEMBERSHIP GROWTH AND SER",NA,"165824","165824",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154","350704800","TERRE HAUTE AREA CHAMBER","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154_public.xml","ECONOMIC & COMMUNITY DEVE",NA,"34711","34711",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154","350704800","TERRE HAUTE AREA CHAMBER","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154_public.xml","GOVERNMENT AFFAIRS",NA,"17807","17807",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154","350704800","TERRE HAUTE AREA CHAMBER","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641819349301154_public.xml","COMMUNICATIONS INCOME",NA,"7096","7096",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601379349301645","223742315","CLARA E COLEMAN SCHOOL HSA","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601379349301645_public.xml","musical show","611710","6306","6306",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720829349300732","141767900","PARTNERSHIP FOR ECONOMIC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720829349300732_public.xml","SPONSORSHIPS","900099","195570","195570",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815","410745522","AITKIN COMMUNITY HOSPITAL DBA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815_public.xml","NET PATIENT SERVICE REVENUE","621500","70511924","70511924",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815","410745522","AITKIN COMMUNITY HOSPITAL DBA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815_public.xml","EQUITY IN EARNINGS OF AFFILIATES","900099","357437","357437",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815","410745522","AITKIN COMMUNITY HOSPITAL DBA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815_public.xml","ELECTRONIC HEALTH RECORD INCENTIV","621500","170000","170000",NA,NA
