"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SD_09_OTH_ASSET_DESC","SD_09_OTH_ASSET_BV"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903299349301000","591967932","JEWISH FEDERATION HOUSING II INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903299349301000_public.xml","TOTAL RESTRICTED DEPOSITS AND FUNDED RESERVES","293443"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903299349301000","591967932","JEWISH FEDERATION HOUSING II INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903299349301000_public.xml","MISCELLANEOUS OTHER ASSETS","9610"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030159349300348","726027215","Cordell Hull Foundation for","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030159349300348_public.xml","Prepaid expenses and security deposit","20130"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000359349300905","811377870","BRIDGE CHARTER ACADEMY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000359349300905_public.xml","DEFERRED OUTFLOWS","196565"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349311840","380478370","DETROIT METRO CONVENTION AND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349311840_public.xml","DUE FROM SPORTS COMMISSION","20280902"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902909349300725","330657882","ALGALITA MARINE RESEARCH AND EDUCATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902909349300725_public.xml","BENEFICIAL INTEREST IN QUASI ENDOWMENT","197034"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902909349300725","330657882","ALGALITA MARINE RESEARCH AND EDUCATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902909349300725_public.xml","DEPOSIT","1968"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349308517","330632980","CALIFORNIA TRINITY UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349308517_public.xml","SECURITY DEPOSIT","30000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349308517","330632980","CALIFORNIA TRINITY UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349308517_public.xml","ORGANIZATION COST","13335"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901759349300820","455359560","FREMONT AVENUE OF FLAGS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901759349300820_public.xml","VETERANS MEMORIAL PARK-CIP","434609"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245","421335662","CEDAR RAPIDS SYMPHONY ORCHESTRA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245_public.xml","CEDAR RAPIDS SYMPHONY ENDOWMENT FUND","999623"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245","421335662","CEDAR RAPIDS SYMPHONY ORCHESTRA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245_public.xml","CEDAR RAPIDS SYMPHONY QUASI ENDOWED FUND","662177"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245","421335662","CEDAR RAPIDS SYMPHONY ORCHESTRA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245_public.xml","CEDAR RAPIDS SYMPHONY SCHOOL FUND","226640"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245","421335662","CEDAR RAPIDS SYMPHONY ORCHESTRA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349302245_public.xml","TIEMEYER SCHOLARSHIP FUND","33360"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902139349300340","330592567","LAMBS PLAYERS THEATRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902139349300340_public.xml","DEPOSITS","50870"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902139349300340","330592567","LAMBS PLAYERS THEATRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902139349300340_public.xml","DONATED ART WORK","12800"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912389349300141","475597813","BOYS & GIRLS CLUB OF PATERSON AND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912389349300141_public.xml","DUE FROM CLUB","1259069"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001819349300545","222181654","CARE PLUS NJ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001819349300545_public.xml","DUE FROM AFFILIATES","570000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314410","350869060","MUNCIE BOYS AND GIRLS CLUB INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314410_public.xml","BENEFICIAL INTEREST IN INVESTMENTS","4729"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314410","350869060","MUNCIE BOYS AND GIRLS CLUB INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314410_public.xml","100 MEN WHO COOK ACCOUNTS","67000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314410","350869060","MUNCIE BOYS AND GIRLS CLUB INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314410_public.xml","EMPLOYEE RECEIVABLE","1100"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022289349300412","742438643","ANTHONY ADULT LIVING CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022289349300412_public.xml","RESTRICTED DEPOSITS","172101"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022289349300412","742438643","ANTHONY ADULT LIVING CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022289349300412_public.xml","RESIDUAL RECEIPTS","9472"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022289349300412","742438643","ANTHONY ADULT LIVING CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022289349300412_public.xml","ESCROW DEPOSITS","5208"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670","160743146","ST ANN'S HOME FOR THE AGED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670_public.xml","BENEFICIAL INTEREST IN NET ASSETS OF ST. ANN'S FOUNDATION, INC.","2645970"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670","160743146","ST ANN'S HOME FOR THE AGED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670_public.xml","BENEFICIAL INTEREST IN PERPETUAL TRUSTS","372868"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670","160743146","ST ANN'S HOME FOR THE AGED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670_public.xml","BENEFICIAL INTEREST IN REMAINDER TRUSTS","708873"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670","160743146","ST ANN'S HOME FOR THE AGED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670_public.xml","DUE FROM AFFILIATES","3937236"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670","160743146","ST ANN'S HOME FOR THE AGED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670_public.xml","DUE FROM AFFILIATES, PENSION CONTRIBUTIONS","506218"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670","160743146","ST ANN'S HOME FOR THE AGED","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349310670_public.xml","DUE FROM THIRD PARTY PAYORS","97034"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349300019","341240178","COLEMAN PROFESSIONAL SERVICES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349300019_public.xml","BENEFICIAL INTEREST IN PERPETUAL TRUST","2574392"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349300019","341240178","COLEMAN PROFESSIONAL SERVICES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349300019_public.xml","SECURITY DEPOSITS","259272"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042269349301759","581276951","HOME BUILDERS ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042269349301759_public.xml","CAMDEN - SHOWCASE HOME","134540"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943229349300889","237319272","Wenatchee Valley College Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943229349300889_public.xml","Other Assets","29870"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314645","201261430","The Chevra Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314645_public.xml","Liquor License","72000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010429349300921","581371546","Asheville Area Arts Council","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010429349300921_public.xml","Board Designated Endowment held at the Community Foundation of WNC","201915"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010429349300921","581371546","Asheville Area Arts Council","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010429349300921_public.xml","Art Gallery Rent and Utility Deposit","300"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011359349303666","450386152","NORTH DAKOTA MUSEUM OF ART","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011359349303666_public.xml","PERMANENT ART COLLECTION","4852668"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042199349300014","521151372","Ballet Theatre of Maryland Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042199349300014_public.xml","Deposits","5562"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042199349300014","521151372","Ballet Theatre of Maryland Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042199349300014_public.xml","Promises to give","20000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303028","814265257","UPTOWN COLUMBUS BID INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303028_public.xml","SECURITY DEPOSIT","1250"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114","222966917","EASTHAMPTON HOUSING FOR THE ELDERLY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114_public.xml","TENANT DEPOSITS","10481"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114","222966917","EASTHAMPTON HOUSING FOR THE ELDERLY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114_public.xml","ESCROW DEPOSITS","8811"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114","222966917","EASTHAMPTON HOUSING FOR THE ELDERLY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114_public.xml","REPLACEMENT RESERVE","58356"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114","222966917","EASTHAMPTON HOUSING FOR THE ELDERLY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040729349301114_public.xml","RESIDUAL RECEIPTS RESERVE","9899"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349301809","341375936","FAMILY AND CHILD ABUSE PREVENTION CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349301809_public.xml","IN-KIND CONTRIBUTIONS RECEIVABLE","422871"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000319349301005","208705744","LAKE RIDGE ELDERLY DEVELOPMENT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000319349301005_public.xml","TENANT DEPOSITS HELD IN TRUST","33111"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000319349301005","208705744","LAKE RIDGE ELDERLY DEVELOPMENT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000319349301005_public.xml","RESERVE FOR REPLACEMENTS","747236"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000319349301005","208705744","LAKE RIDGE ELDERLY DEVELOPMENT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000319349301005_public.xml","MORTGAGE ESCROW DEPOSITS","32036"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011629349301111","841602733","DENVER SCHOOL OF SCIENCE AND TECHNOLOGY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011629349301111_public.xml","ENDOWMENT","168419"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011629349301111","841602733","DENVER SCHOOL OF SCIENCE AND TECHNOLOGY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011629349301111_public.xml","PREPAID PENSION CERTIFICATES OF PARTICIPATION","4991749"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011629349301111","841602733","DENVER SCHOOL OF SCIENCE AND TECHNOLOGY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011629349301111_public.xml","INFERFUND RECEIVABLE","3386234"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012379349301106","131698726","BONNIE BRIAR COUNTRY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012379349301106_public.xml","INVESTMENT IN BONNIE BRIAR SYNDICATE","1478346"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012379349301106","131698726","BONNIE BRIAR COUNTRY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012379349301106_public.xml","DUE FROM BONNIE BRIAR SYNDICATE","259657"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349306231","911214491","THE GAMELIN - OREGON ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349306231_public.xml","TENANT SECURITY DEPOSITS","10018"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349306231","911214491","THE GAMELIN - OREGON ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349306231_public.xml","REPLACEMENT RESERVES","118452"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349306231","911214491","THE GAMELIN - OREGON ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349306231_public.xml","RESIDUAL RECEIPTS - CD","10401"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568","581480175","CHATTAHOOCHEE VALLEY EPISCOPAL MINISTRY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568_public.xml","UNDEPOSITED FUNDS",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568","581480175","CHATTAHOOCHEE VALLEY EPISCOPAL MINISTRY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568_public.xml","PREPAID EXPENSES",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568","581480175","CHATTAHOOCHEE VALLEY EPISCOPAL MINISTRY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568_public.xml","FEES",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568","581480175","CHATTAHOOCHEE VALLEY EPISCOPAL MINISTRY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568_public.xml","INCOME EARNED MISC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568","581480175","CHATTAHOOCHEE VALLEY EPISCOPAL MINISTRY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932249349301568_public.xml","APPRECIATIONDEPRECIATION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041399349300979","237311838","CHARISMA IN MISSION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041399349300979_public.xml","Investment Receivable","157801"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041399349300979","237311838","CHARISMA IN MISSION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041399349300979_public.xml","Investment-MJR MRKT Stations-Stock Cost",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041399349300979","237311838","CHARISMA IN MISSION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041399349300979_public.xml","Partial Interest .67 Acres 201 Radio Rd","9196"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912319349300751","911344937","YOUNG WOMENS SERVICE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912319349300751_public.xml","RECEIVABLE FROM YWCA","911595"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901929349300010","411687873","MODEL CITIES OF ST PAUL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901929349300010_public.xml","DEPOSITS","345056"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349306287","814258414","BELL TOWER GREEN INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349306287_public.xml","LAND AND BUILDING","2286434"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349306287","814258414","BELL TOWER GREEN INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349306287_public.xml","BELL TOWER RENOVATIONS","133305"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923549349300212","824171630","Aurora Community School","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923549349300212_public.xml","Construction in Progress","350000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923549349300212","824171630","Aurora Community School","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923549349300212_public.xml","Deposits","75000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349300837","363092175","AIR CONDITIONING CONTRACTORS OF AMERICA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349300837_public.xml","DUE FROM AFFILIATE","18429110"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922819349301012","141655253","SAMARITAN COUNSELING CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922819349301012_public.xml","DUE FROM SAMARITAN P.C.","153262"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922819349301012","141655253","SAMARITAN COUNSELING CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922819349301012_public.xml","SECURITY DEPOSIT","1000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912599349301686","550694224","PUBLIC DEFENDER CORPORATION FOR THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912599349301686_public.xml","DEFERRED OUTFLOW OF RESOURCES","34072"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017","990351979","HALE MAHAOLU AKAHI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017_public.xml","RESERVE FOR REPLACEMENT","379876"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017","990351979","HALE MAHAOLU AKAHI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017_public.xml","TENANT SECURITY DEPOSITS","75443"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017","990351979","HALE MAHAOLU AKAHI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017_public.xml","OTHER RESERVES","66489"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017","990351979","HALE MAHAOLU AKAHI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017_public.xml","ESCROW DEPOSITS","33986"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017","990351979","HALE MAHAOLU AKAHI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349302017_public.xml","PAYROLL DEPOSIT","30000"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303973","431834356","OZARKS MEDICAL CENTER FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303973_public.xml","INVESTMENT IN CHARITABLE TRUST","2941246"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303973","431834356","OZARKS MEDICAL CENTER FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303973_public.xml","OTHER RECEIVABLES","1601"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303473","936033818","RIM ROCK RIDERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303473_public.xml","RIM ROCK RIDERS ARENA","1063814"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349301690","590760207","FLORIDA PRESBYTERIAN HOMES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349301690_public.xml","DEPOSITS","12101"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349301690","590760207","FLORIDA PRESBYTERIAN HOMES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349301690_public.xml","ASSETS LIMITED AS TO USE","14199340"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349302931","741997479","SOUTH TEXAS IMMIGRATION COUNCIL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349302931_public.xml","SECURITY DEPOSITS","4832"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933409349300308","510403370","CAPE HENLOPEN EDUCATIONAL FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933409349300308_public.xml","DELAWARE COMMUNITY FUND ASSETS","23631"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923019349300702","381587680","SOUTH LYON COOP NURSERY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923019349300702_public.xml","DEPOSITS IN TRANSIT","9985"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923029349301552","942656019","VINEYARD VILLAGE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923029349301552_public.xml","REPLACEMENT RESERVES","1034973"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923029349301552","942656019","VINEYARD VILLAGE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923029349301552_public.xml","RESIDUAL RECEIPTS RESERVE","501655"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923029349301552","942656019","VINEYARD VILLAGE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923029349301552_public.xml","TENANT DEPOSITS HELD IN TRUST","29648"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234","562143711","AMERICAN RENAISSANCE MIDDLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234_public.xml","PENSION & OPEB DEFERRALS","968789"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234","562143711","AMERICAN RENAISSANCE MIDDLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234_public.xml","C/Y CONTRIBUTIONS TO PENSION PLAN","319090"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234","562143711","AMERICAN RENAISSANCE MIDDLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234_public.xml","C/Y CONTRIBUTIONS TO OPEB PLAN","191197"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234","562143711","AMERICAN RENAISSANCE MIDDLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234_public.xml","NET DIPNC ASSET","5270"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234","562143711","AMERICAN RENAISSANCE MIDDLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300234_public.xml","C/Y CONTRIBUTIONS TO DIPNC PLAN","3635"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923099349300017","137096544","Madison Lane and Rugby Road Charitable","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923099349300017_public.xml","North Grounds Holding Co.","500"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902919349300010","141405826","HEALTHCARE ASSOCIATION OF NEW YORK STATE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902919349300010_public.xml","CASH VALUE OF SPLIT LIFE INSURANCE","1328032"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902919349300010","141405826","HEALTHCARE ASSOCIATION OF NEW YORK STATE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902919349300010_public.xml","DUE FROM AFFILIATES","3962879"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031539349301903","840528764","BAPTIST HOMES ASSOCIATION OF THE ROCKY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031539349301903_public.xml","DUE FROM RELATED PARTIES","475548"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349302545","591867557","University of Florida Jacksonville","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349302545_public.xml","Due from Shands Jacksonville Medical Center, Inc.","18560172"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349302545","591867557","University of Florida Jacksonville","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349302545_public.xml","Other Receivables","13943883"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349302545","591867557","University of Florida Jacksonville","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349302545_public.xml","Due from Faculty Clinic, Inc.","32773"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942489349300614","770267648","WASHINGTON STREET RESIDENTS ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942489349300614_public.xml","RESERVE FOR REPLACEMENT","80259"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942489349300614","770267648","WASHINGTON STREET RESIDENTS ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942489349300614_public.xml","MISCELLANEOUS CURRENT ASSETS","5666"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942489349300614","770267648","WASHINGTON STREET RESIDENTS ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942489349300614_public.xml","SECURITY DEPOSITS","16170"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300929","581973202","Friends of the North Carolina Library","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040359349300929_public.xml","Beneficial Interest Funds Held by Others","218653"
