"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SC_01_POLI_ORG_EIN","SC_01_POLI_ORG_AMT_CONTR_REC","SC_01_POLI_ORG_NAME_L1","SC_01_POLI_ORG_ADDR_L1","SC_01_POLI_ORG_ADDR_CITY","SC_01_POLI_ORG_ADDR_STATE","SC_01_POLI_ORG_ADDR_ZIP","SC_01_POLI_ORG_AMT_FUND_PAID","SC_01_POLI_ORG_ADDR_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349305544","381791480","DELTA DENTAL PLAN OF MICHIGAN INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349305544_public.xml","463768687",NA,"MEEKHOF ADMINSTRATIVE ACCOUNT","106 W ALLEGAN STE 200","LANSING","MI","48933","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349305544","381791480","DELTA DENTAL PLAN OF MICHIGAN INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349305544_public.xml","461990008",NA,"SCHOR LANSING FUND","300 FAIRVIEW AVE","LANSING","MI","48912","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931309349303313","263697887","AMERICAN ACADEMY OF EMERGENCY MEDICINE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931309349303313_public.xml",NA,"34819","AMERICAN ACADEMY OF EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE","555 E WELLS STREET","MILWAUKEE","WI","53202",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349320835","942297292","DEPUTY SHERIFFS' ASSOCIATION OF ALAMEDA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349320835_public.xml","201487951","12275","DEPUTY SHERRIFS ASSOCIATION OF ALAMEDA COUNTY PAC","6689 OWENS DRIVE","PLEASANTON","CA","945883311",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311321","361163912","Great Lakes Credit Union","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311321_public.xml","363092340","0","CREDIT UNION POLITICAL ACTION COMMITTEE","1807 W DIEHL ROAD 3107","NAPERVILLE","IL","60566","2500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902989349301515","237302174","INTERNATIONAL LONGSHORE & WAREHOUSE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902989349301515_public.xml","237302174","13636","INLANDBOATMEN'S UNION PAC","1711 W NICKERSON ST","SEATTLE","WA","98119",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942789349300004","361460890","INTERNATIONAL BROTHERHOOD OF TEAMSTERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942789349300004_public.xml","362601360","75429","TEAMSTERS VOLUNTEERS IN POLITICS","1300 W HIGGINS RD","PARK RIDGE","IL","60068",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349306060","631025911","ALABAMA GROCERS ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349306060_public.xml",NA,"15250","SACK PAC","300 VESTAVIA PARKWAY SUITE 3500","BIRMINGHAM","AL","35216",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913039349200416","223237803","ESSEX COUNTY PROSECUTORS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913039349200416_public.xml","472239526","1548","NJS PBA PAC","158 MAIN STREET","WOODBRIDGE","NJ","07095",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912909349300841","630875758","PETROLEUM & CONVENIENCE MARKETERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912909349300841_public.xml","631261091","22791","P&CMA PAC","PO BOX 231659","MONTGOMERY","AL","36123",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901379349301005","591615847","FL SOC OF ORALMAXILLOFACIAL SURGEONS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901379349301005_public.xml","272498398","34150","FLOMSPAC CO PROFESSIONAL ASSOC MGMT","4850 GOLDEN PARKWAY","BUFORD","GA","30518",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101","530246709","COMMUNICATIONS WORKERS OF AMERICA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101_public.xml","526145087","513017","CWA - COPE","501 3RD STREET NW","WASHINGTON","DC","20001",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101","530246709","COMMUNICATIONS WORKERS OF AMERICA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101_public.xml","273350868","1516587","CWA WORKING VOICES","501 3RD STREET NW","WASHINGTON","DC","20001",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101","530246709","COMMUNICATIONS WORKERS OF AMERICA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101_public.xml","912084124","1000","SMCLC COPE","1153 CHESS DRIVE SUITE 200","FOSTER CITY","CA","94404",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101","530246709","COMMUNICATIONS WORKERS OF AMERICA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101_public.xml","463535222",NA,"NEW YORKERS TOGETHER","80 PINE STREET 37TH FL","NEW YORK","NY","10005","506256",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101","530246709","COMMUNICATIONS WORKERS OF AMERICA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101_public.xml","454154495",NA,"LONE STAR PROJECT NON FEDERAL","700 13TH STREET NW SUITE 600","WASHINGTON","DC","20005","25000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101","530246709","COMMUNICATIONS WORKERS OF AMERICA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011069349300101_public.xml","832090477",NA,"YES ON B-A COALITION OF LABORRENTERS AND ENVIRONMENT","249 E OCEAN BLVD","LONG BEACH","CA","90802","10000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301917","541135528","GREATER AUGUSTA ASSOCIATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301917_public.xml","540899688","3420","REALTORS POLITICAL ACTION COMMITTEE","10231 TELEGRAPH ROAD","GLEN ALLEN","VA","23059","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942209349301369","263736741","Oregon Chiropractic Association","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942209349301369_public.xml",NA,"1385","ChiroPAC","3321 SE 20th Avenue","Portland","OR","97202","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349301307","410574570","UNITED ASSOCIATION OF PLUMBERS &","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349301307_public.xml",NA,NA,"PAC FUND","353 WEST 7TH ST RM 104","ST PAUL","MN","55102","11904",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913139349300131","135559086","HIGHWAY & LOCAL MOTOR FREIGHT DRIVERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913139349300131_public.xml",NA,NA,"FRIENDS OF KEVIN MCCAFFREY","PO BOX 27","LINDENHURST","NY","11757","600",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920779349300537","161712735","FLORIDA JUSTICE REFORM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920779349300537_public.xml",NA,NA,"FLORIDA GROWN PC","PO BOX 547","BARTOW","FL","33831","50000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349307936","812132531","HIGH GROUND ACTION FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349307936_public.xml","824499748",NA,"STRONGER WISCONSIN","PO BOX 66","WAUNAKEE","WI","53597","920070",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349307936","812132531","HIGH GROUND ACTION FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349307936_public.xml","204668584",NA,"GREATER WISCONSIN COMMITTEE","PO BOX 861","MADISON","WI","53701","105000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349303982","620497719","KIMBERLY CLARK CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349303982_public.xml","462728395",NA,"TENNESSEE CREDIT UNION LEAGUE","1317 HICKORY VALLEY RD","CHATTANOOGA","TN","37412","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349306339","650036888","SOUTH EAST FLORIDA APARTMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349306339_public.xml","593398910","24400","APARTMENT POLITICAL ACTION COMMITTEE","105 EAST ROBINSON ST SUITE 301","ORLANDO","FL","32801","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349306339","650036888","SOUTH EAST FLORIDA APARTMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349306339_public.xml","530191129","16724","NATIONAL APARTMENT ASSOCIATION PAC","4300 WILSON BLVD STE 800","ARLINGTON","VA","22203","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Friends of Claudia Balducci","4550 S 134th Place 102","Tukwila","WA","98168","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Citizens for Brian Duthie","PO Box 73816","Puyallup","WA","98373","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Citizens to Elect Steve Conway","PO Box 112020","Tacoma","WA","98411","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Committee to Elect Michael Petrish","PO Box 1435","Anacortes","WA","98221","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Committee to Reelect Brandi Peetz","PO Box 14392","Spokane Valley","WA","99214","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Elect Bob Ferguson","PO Box 2405","Seattle","WA","98111","2250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Elect Emily Randall","PO Box 1883","Port Orchard","WA","98366","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Elect Rebecca Francik","PO Box 5032","Pasco","WA","99302","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Friends of Julie Door","PO Box 731268","Puyallup","WA","98373","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Friends of Justice Steve Gonzalez","603 Stewart Street 819","Seattle","WA","98101","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Friends of Melanie Morgan","PO Box 39063","Lakewood","WA","98469","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Friends of Sylvia Hammond","901 E 18th Ave 2","Ellensburg","WA","98926","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Friends of Victoria Mena","PO Box 3447","Auburn","WA","98071","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"2018 Prop 1","4550 S 134th Pl 102","Tukwila","WA","98168","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"People for Ben Stuckart","PO Box 40041","Spokane","WA","99220","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"People for Karen Stratton","PO Box 10636","Spokane","WA","99209","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"People for Rebecca Saldana","PO Box 20776","Seattle","WA","98102","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"People to Elect DC Cronin","PO Box 40375","Spokane","WA","99220","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml","910668471","600","Washington State Labor Council","321 16th Avenue South","Seattle","WA","98144",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220","910863281","Iron Workers District Council of the","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902899349300220_public.xml",NA,NA,"Friends of Doug Kilgore","PO Box 622","Roslyn","WA","98941","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304304","540354660","RETAIL MERCHANTS ASSOCIATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304304_public.xml",NA,"24365","VIRGINIA RETAIL FEDERATION","5101 MONUMENT AVENUE","RICHMOND","VA","23230",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300337","880099489","SMACNA OF SOUTHERN NEVADA INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300337_public.xml","475099447",NA,"MECHANICAL CONTRACTORS PAC","2640 SOUTH JONES BLVD SUITE 1","LAS VEGAS","NV","89146","15250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300337","880099489","SMACNA OF SOUTHERN NEVADA INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300337_public.xml",NA,NA,"SHEET METAL AND AIR CONDITIONING CONTRACTORS POLITICAL ACTION COMMITTEE","4201 LAFAYETTE CENTER DRIVE","CHANTILLY","VA","201511219","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900589349300240","041821912","LABORERS' INTERNATIONAL UNION OF NA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900589349300240_public.xml",NA,NA,"COMMITTEE TO ELECT KEN TAVARES","36 TIMBERLINE","PLYMOUTH","MA","02360","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900589349300240","041821912","LABORERS' INTERNATIONAL UNION OF NA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900589349300240_public.xml",NA,NA,"COMMITTEE TO ELECT KATHY LANATRA","34 HARVEST DR","KINGSTON","MA","02364","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900589349300240","041821912","LABORERS' INTERNATIONAL UNION OF NA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900589349300240_public.xml",NA,NA,"JOHN R BUCKLEY JR COMMITTEE","308 ROCKLAND SR","BROCKTON","MA","02333","200",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534","041280658","LABORERS' INTERNATIONAL UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534_public.xml","300567097",NA,"COMMITTEE TO ELECT MICHAEL BELLOTTI","202 BONHAM RD","DEDHAM","MA","02026","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534","041280658","LABORERS' INTERNATIONAL UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534_public.xml","824504600",NA,"COMMITTE TO ELECT JOHSUA REILY","PO BOX 177","HOLBROOK","MA","02343","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534","041280658","LABORERS' INTERNATIONAL UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534_public.xml",NA,NA,"COMMITTE TO ELECT NICK COLLINS","PO BOX E-51","SOUTH BOSTON","MA","02127","100",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534","041280658","LABORERS' INTERNATIONAL UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534_public.xml",NA,NA,"COMMITTEE TO ELECT MARJORIE DECKER","1 SHEPARD ST","CAMBRIDGE","MA","02114","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534","041280658","LABORERS' INTERNATIONAL UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534_public.xml","824283054",NA,"COMMITTEE TO ELECT SHANNON MCAULIFF","PO BOX 15","BOSTON","MA","02137","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534","041280658","LABORERS' INTERNATIONAL UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940709349300534_public.xml","208413298",NA,"COMMITTEE TO ELECT TOM KOCH","MAIN","QUINCY","MA","02169","1088",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306534","474368320","MAJORITY FORWARD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306534_public.xml","272896127",NA,"SENATE MAJORITY PAC","700 13TH ST NW 600","WASHINGTON","DC","20005","1100000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306534","474368320","MAJORITY FORWARD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306534_public.xml","822980298",NA,"COALITION FOR A SAFE AND SECURE AMERICA","1032 15TH ST NW SUITE 179","WASHINGTON","DC","20005","2697000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306534","474368320","MAJORITY FORWARD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306534_public.xml","833690373",NA,"MAJORITY FORWARD","700 13TH ST NW 600","WASHINGTON","DC","20005","1100347",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320253","941140169","NORTH STATE BUILDING INDUSTRY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349320253_public.xml","331074794","24000","COMMITTEE FOR HOME OWNERSHIP OF THE NORTHSTATE BUILDING ASSOCIATION","1536 EUREKA ROAD","ROSEVILLE","CA","95661",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304574","251201831","PENNSYLVANIA UTILITY CONTRACTORS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304574_public.xml",NA,"7500","WAGNER FOR GOVERNOR","PO BOX 141","MANCHESTER","PA","17345",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304574","251201831","PENNSYLVANIA UTILITY CONTRACTORS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304574_public.xml",NA,"4225","FRIENDS OF MARGUERITE QUINN","PO BOX 58","DOYLESTOWN","PA","18901",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304574","251201831","PENNSYLVANIA UTILITY CONTRACTORS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349304574_public.xml",NA,"100","FRIENDS OF TOM CALTAGIRONE","PO BOX 11466","HARRISBURG","PA","17108",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349304577","910565128","SPOKANE TEACHERS CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349304577_public.xml","800043051","0","Credit Union Legislative Action Fund","33301 9th Ave STE 200","Federal Way","WA","98003","36373",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020839349200422","416037089","CARPENTERS INDEPENDENT LOCAL UNION 1847","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020839349200422_public.xml",NA,NA,"PILE DRIVERS PAC FUND","730 OLIVE STREET","ST PAUL","MN","55102","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349313052","626642525","HEALTHCARE SERVICES CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349313052_public.xml","422728395",NA,"TENNESSEE CREDIT UNION LEAGUE","1317 HICKORY VALLEY RD","CHATTANOOGA","TN","37421","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309517","440296686","International Union of Operating Engineers Local 101","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309517_public.xml",NA,NA,"Seperate Segregated Fund","6601 Winchester Ave Ste 280","Kansas City","MO","64133",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921519349300917","820211162","IDAHO ASSOCIATION OF REALTORS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921519349300917_public.xml","820524714","52679","REALTORS PAC ID","10116 W OVERLAND RD","BOISE","ID","83709",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349308859","941547143","International Association of Fire","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349308859_public.xml","454662697",NA,"Committee to protect CC fire & emergency service","112 Blue Ridge Dr","Martinez","CA","94553","69140",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349308859","941547143","International Association of Fire","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349308859_public.xml","680457044",NA,"International Association of Fire","112 Blue Ridge Dr","Martinez","CA","94553","31526",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","912066195",NA,"42ND LEG DISTRICT COMMITTEE GOP","329 W HEMMI ROAD","BELLINGHAM","WA","98226","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","272531536",NA,"CAMPAIGN TO ELECT PAUL HARRIS","1916 SE 130TH AVE","VANCOUVER","WA","98683","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","825239321",NA,"CHRIS CORRY - FRIENDS OF REPRESENTATIVE","PO BOX 1051","YAKIMA","WA","98907","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","271476576",NA,"CITIZENS FOR VINCENT BUYS","PO BOX 25","LYNDEN","WA","98264","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","454931877",NA,"COMMITTEE TO ELECT DAVE HAYES","26910 92ND AVE NW C5 PMB 183","STANWOOD","WA","98292","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","830585425",NA,"COMMITTEE TO ELECT KEITH GOEHNER","PO BOX 38","LEAVENWORTH","WA","98826","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","813891241",NA,"COMMITTEE TO ELECT MIKE VOLZ","PO BOX 10163","SPOKANE","WA","99209","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","680670355",NA,"ENTERPRISE WASHINGTON'S JOBPAC","975 CARPENTER RD NE STE 101","LACEY","WA","98516","10000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","472524619",NA,"FRIENDS OF MARTY MCCLENDON","5500 OLYMPIC DRIVE NW SUITE H-105","GIG HARBOR","WA","98335","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","262313925",NA,"FRIENDS OF NORMA SMITH","PO BOX 270","CLINTON","WA","98236","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","811330233",NA,"FRIENDS TO ELECT VICKI KRAFT","PO BOX 821481","VANCOUVER","WA","98682","500",NA
