"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_02_RLTD_ORG_EIN","SR_02_RLTD_ORG_PRIMARY_ACT","SR_02_RLTD_ORG_DMCL_STATE","SR_02_RLTD_ORG_EXEMPT_CODE","SR_02_RLTD_ORG_PCSTAT","SR_02_RLTD_ORG_NAME_L1","SR_02_RLTD_ORG_ADDR_L1","SR_02_RLTD_ORG_ADDR_CITY","SR_02_RLTD_ORG_ADDR_STATE","SR_02_RLTD_ORG_ADDR_ZIP","SR_02_RLTD_ORG_NAME_L1.1","SR_02_RLTD_ORG_CTRL_512_X","SR_02_RLTD_ORG_CTRL_NA","SR_02_RLTD_ORG_DMCL_CNTR","SR_02_RLTD_ORG_ADDR_CNTR","SR_02_RLTD_ORG_NAME_L2","SR_02_RLTD_ORG_ADDR_L2","SR_02_RLTD_ORG_NAME_L2.1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330299770","SENIOR CITIZEN HOUSING","CA","501(C)(3)","9","POWAY RHF HOUSING INC","12751 GATEWAY PARK RD","POWAY","CA","92064",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953972405","LOW AND VERY LOW INCOME HOUSING","MO","501(C)(3)","9","PRAIRIE GROVE APTS INC","141 MILLAR ROAD","EAST PRAIRIE","MO","63845",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330224099","LOW AND VERY LOW INCOME HOUSING","AZ","501(C)(3)","9","PRESCOTT RHF HOUSING INC","117 CORY AVENUE","PRESCOTT","AZ","86303",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953961818","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","9","REDDING PILGRIM HOUSING INC","910 CANBY ROAD","REDDING","CA","96003",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953939010","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","9","REDDING RHF HOUSING INC","1626 COURT STREET SUITE 200","REDDING","CA","96001",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","952249495","SEE SCHEDULE O - SPONSOR ORGANIZATION","CA","501(C)(3)","1","RETIREMENT HOUSING FOUNDATION","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","946129612","LOW INCOME HOUSING","CA","501(C)(3)","9","RETIREMENT HOUSING FOUNDATION OF THE UNITED CHURCH OF CHRIST","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","990270013","LOW AND VERY LOW INCOME HOUSING.","HI","501(C)(3)","7","RHF 202-II HOUSING (HAWAII) INC","1605 PHILIP STREET","HONOLULU","HI","96826",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953295618","AFFORDABLE HOUSING TO THE ELDERLY","CA","501(C)(3)","9","RHF BUNKER HILL CORPORATION","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","472747112","LOW INCOME HOUSING","CA","501(C)(3)","11","RHF CHARITABLE FOUNDATION","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","912145934","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","11","RHF FOUNDATION INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","461154838","LOW INCOME HOUSING FOR THE ELDERLY","CA","501(C)(3)","11","RHF HOLDINGS GROUP INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953555022","LOW AND VERY LOW INCOME HOUSING","IL","501(C)(3)","9","RHF HOUSING INC","607 NORTH HIGHTOWER","PEORIA","IL","61605",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953913994","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","9","RIVER CITY RESIDENTIAL CLUB INC","1816 O STREET","SACRAMENTO","CA","95814",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","952625490","LOW INCOME HOUSING","CA","501(C)(3)","9","RIVERSIDE CONGREGATIONAL HOMES","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953856154","LOW AND VERY LOW INCOME HOUSING","WI","501(C)(3)","9","ROUND HOUSE MANOR INC","300 BICENTENNIAL COURT","KAUKAUNA","WI","54130",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","760775911","LOW AND VERY LOW INCOME HOUSING","OR","501(C)(3)","9","SALEM RHF HOUSING INC","3524 FISHER ROAD NE","SALEM","OR","97305",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","382589687","LOW AND VERY LOW INCOME HOUSING","MI","501(C)(3)","9","SALINE COMMUNITY DIRECTIONS INC","460 RUSSELL STREET","SALINE","MI","48176",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","810631098","LOW INCOME HOUSING","TX","501(C)(3)","9","SAN ANTONIO RHF HOUSING INC","4438 CALLAGHAN ROAD","SAN ANTONIO","TX","78228",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953976201","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","11","SANGNOK HOUSING CORP","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330234678","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","9","SANTA MONICA RHF HOUSING INC","1125 THIRD STREET","SANTA MONICA","CA","90403",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953952505","LOW AND VERY LOW INCOME HOUSING","IN","501(C)(3)","7","SHELBYVILLE INC","102 EAST FRANKLIN STREET","SHELBYVILLE","IN","46176",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","311728897","LOW AND VERY LOW INCOME HOUSING.","GA","501(C)(3)","9","SMYRNA RHF HOUSING INC","2348 BENSON POOLE ROAD","SMYRNA","GA","30082",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","471228055","LOW INCOME HOUSING","CA","501(C)(3)","9","SONATA RHF HOUSING INC","911 N STUDEBAKER ROAD","LONG BEACH","CA","90815",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","300108108","LOW INCOME HOUSING FOR THE ELDERLY","CA","501(C)(3)","9","SOUTHPOINTE VILLA RHF HOUSING INC","302 WEST MERRILL AVENUE","RIALTO","CA","92376",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","311710648","SENIOR HOUSING","MO","501(C)(3)","9","ST CATHERINE RHF HOUSING INC","3350 ST CATHERINE STREET","FLORISSANT","MO","63033",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953976114","LOW & VERY LOW INCOME HOUSING","VI","501(C)(3)","15","ST CROIX HOUSING FOR THE ELDERLY INC","4100 SUNNY ISLE CHRISTIANSTED","ST CROIX","VI","00820",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330713530","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","9","ST JAMES PARK RHF HOUSING INC","34 ST JAMES PARK","LOS ANGELES","CA","90007",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","941702821","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","9","STOCKTON CONGREGATIONAL HOMES INC","1319 NORTH MADISON STREET","STOCKTON","CA","95202",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330217490","LOW & VERY LOW INCOME HOUSING","IA","501(C)(3)","15","STORM LAKE RHF HOUSING INC","904 E MILWAUKEE AVENUE","STORM LAKE","IA","50588",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953930268","RESIDENTIAL AND ASSISTED LIVING SERVICES FOR SENIOR CITIZENS","CA","501(C)(3)","9","SUN CITY RHF HOUSING INC","28500 BRADLEY ROAD","SUN CITY","CA","92586",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","912118985","LOW & VERY LOW INCOME HOUSING FOR THE ELDERLY","MA","501(C)(3)","15","SYMPHONY EAST RHF HOUSING INC","334 MASSACHUSETTS AVENUE","BOSTON","MA","02115",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","912118974","LOW & VERY LOW INCOME HOUSING FOR THE ELDERLY","MA","501(C)(3)","15","SYMPHONY WEST RHF HOUSING INC","333 MASSACHUSETTS AVENUE","BOSTON","MA","02115",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","592314057","LOW AND VERY LOW INCOME HOUSING","FL","501(C)(3)","9","TALLAHASSEE RHF HOUSING INC","1433 NORTH ADAMS STREET","TALLAHASSEE","FL","32303",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","311012363","LOW AND VERY LOW INCOME HOUSING","IN","501(C)(3)","9","UNIVERSITY CENTER - ST CTZNS","1801 NORTH BROADWAY","INDIANAPOLIS","IN","46202",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","680025578","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","9","VACAVILLE SR HOUSING CORP","2470 NUT TREE ROAD","VACAVILLE","CA","95687",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","311042917","LOW AND VERY LOW INCOME HOUSING","IN","501(C)(3)","9","VILLA GREENTREE INC","2100 GREENTREE NORTH","CLARKSVILLE","IN","47129",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","261522545","HOUSING FOR LOW INCOME ELDERLY PERSONS","VA","501(C)(3)","7","VILLAGE GARDENS RHF HOUSING INC","1225 W 39TH STREET","NORFOLK","VA","23508",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","912055958","LOW AND VERY LOW INCOME HOUSING","VA","501(C)(3)","7","VILLAGE POINTE RHF INC","1220 38TH STREET","NORFOLK","VA","23508",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953748359","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","7","VPH ADULT RETIREMENT CENTER","15211 SHERMAN WAY","VAN NUYS","CA","91405",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330230525","LOW AND VERY LOW INCOME HOUSING","WI","501(C)(3)","9","WAICO RHF HOUSING INC","1919 NORTH 11TH STREET","MILWAUKEE","WI","53205",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","953573752","LOW AND VERY LOW INCOME HOUSING","CA","501(C)(3)","7","WEST VALLEY TOWERS","14650 SHERMAN WAY","VAN NUYS","CA","91405",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","330236331","LOW AND VERY LOW INCOME HOUSING","NE","501(C)(3)","9","WINSLOW RHF HOUSING INC","901 WEST DESMOND","WINSLOW","AZ","86047",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709","953972422","BONHAM RHF HOUSING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943449349300709_public.xml","351590607","NURSING SERVICES AND SENIOR HOUSING","IN","501(C)(3)","9","YELLOWWOOD ACRES INC","2210 GREENTREE N","CLARKSVILLE","IN","47129",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031629349300403","136035522","THE MARINERS MUSEUM TR NO 1 XXXXX3005","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031629349300403_public.xml",NA,NA,NA,NA,NA,"THE MARINERS MUSEUM","100 MUSEUM DRIVE","NEWPORT NEWS","VA","236063759",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349301132","941415312","THE NATIONAL SOCIETY OF THE COLONIAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020459349301132_public.xml","530224364","AMERICAN INDIAN NURSE SCHOLARSHIP FUND","DC","501(C)(3)","LINE 10","NATIONAL SOCIETY OF COLONIAL DAMES OF AMERICA","2715 Q STREET NW","WASHINGTON","DC","20007",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902759349300930","222464884","CATSKILL FOREST ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902759349300930_public.xml","226611272","ENDOWMENT FUND","NY","501C(3)","501C(3)","CATSKILL FOREST ASSO INC ENDOWMENT FUND","C/O CFA PO BOX 336","ARKVILLE","NY","12406","TRUST","false",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349306723","951731374","SOUTHERN CALIFORNIA PAINTING AND DRYWALL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349306723_public.xml","953670524","EMP. BEN. PL.","CA","501(C)(5)","N/A",NA,NA,NA,NA,NA,NA,"false",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349306723","951731374","SOUTHERN CALIFORNIA PAINTING AND DRYWALL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349306723_public.xml",NA,NA,NA,NA,NA,"SEE ATTACHED FOR A LIST OF CONTRIB ERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349306723","951731374","SOUTHERN CALIFORNIA PAINTING AND DRYWALL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349306723_public.xml",NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903439349300320","226078781","THE FORUM SCHOOL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903439349300320_public.xml","221585578","SCHOOL","NJ","501 (C)(3)","2","THE FORUM SCHOOL","107 WYCKOFF AVENUE","WALDWICK","NJ","07463",NA,"0","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","030461881","HOUSING","OH","501C3","7","OHIO MULTI-COUNTY DEVELOPMENT CORP","725 E MARKET STREET","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","341171699","CLINIC","OH","501C3","7","COMMUNITY HEALTH CENTER INC","725 E MARKET STREET","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","571200328","HOUSING","OH","501C3","7","FOX CREEK I INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","571200331","HOUSING","OH","501C3","7","FOX CREEK II INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","752985031","HOUSING","OH","501C3","7","HUDSON DRIVE I INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","752985047","HOUSING","OH","501C3","7","HUDSON DRIVE II INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","562439622","HOUSING","OH","501C3","7","WREN'S WAY INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","208030465","HOUSING","OH","501C3","7","PEACHTREE III INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","752985018","HOUSING","OH","501C3","7","MCTAGGERT COURT II INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","341803248","HOUSING","OH","501C3","7","SUMMIT TERRACE DEVELOPMENT CORP","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","260834178","HOUSING","OH","501C3","7","ROBINS TERRACE INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","200839019","HOUSING","OH","501C3","7","PIGEON CREEK I INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","261677194","HOUSING","OH","501C3","7","PELICAN PLACE INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","261677114","HOUSING","OH","501C3","7","CARDINALS PEAK INC","725 E MARKET ST","AKRON","OH","44305",NA,"false","N/A",NA,NA,NA,NA,NA
